yaw,r,theta,Fn_BEM,Ft_BEM,Fn_SVEN,Ft_SVEN,V_eff_BEM,alpha_BEM,V_eff_SVEN,alpha_SVEN
5.0,0.258134591992,250.0,3.892388640357257,3.4198932905107005,4.848641918932343,3.808151487754484,16.407020892311266,48.697122967302015,18.07630048338164,51.85365166305253
5.0,0.258134591992,260.0,3.862489589875783,3.3408139702039867,4.81884471611702,3.725861065141361,16.408992896477425,49.14222702933513,17.967365265523078,52.28927093917001
5.0,0.258134591992,270.0,3.832141446687353,3.2603299684060376,4.790883392387026,3.645755823034361,16.411364730926543,49.60934888866053,17.862431801888583,52.72961900017148
5.0,0.258134591992,280.0,3.802279338885561,3.180925361126501,4.765534472315868,3.570131744096245,16.41405873526796,50.08469294087416,17.764549029927554,53.16098796492462
5.0,0.258134591992,290.0,3.773799836932137,3.104959305434099,4.743374308202076,3.5010821019080383,16.416989013006955,50.553567455208125,17.676341844090576,53.56893195137438
5.0,0.258134591992,300.0,3.7475341926812713,3.0346015847695447,4.724911385387331,3.440486384657097,16.420064607613114,51.00084738384711,17.60014539273857,53.93937804259677
5.0,0.258134591992,310.0,3.7242265218837,2.971784044106946,4.710760213623183,3.3899745448831826,16.423192548691823,51.411530724559896,17.53818250704703,54.26026290502122
5.0,0.258134591992,320.0,3.704517370074089,2.918167093613053,4.701296001816083,3.3508303170098395,16.426280625753385,51.77136227238931,17.492058621042332,54.5207238674507
5.0,0.258134591992,330.0,3.688932519153145,2.8751191307898503,4.696798761670119,3.3240547135014737,16.42923980764895,52.06748602100801,17.462991959849976,54.71184593856794
5.0,0.258134591992,340.0,3.6778763570294544,2.84370589921382,4.697523707482604,3.31038525856894,16.43198629056938,52.28907842289114,17.451921318490186,54.82726552831374
5.0,0.258134591992,350.0,3.671628742212559,2.8246865089253843,4.70353866795272,3.310210313147182,16.434443213581073,52.4279110180583,17.459234136038322,54.86320640049211
5.0,0.28853979201,0.0,5.917419336365086,3.6316714453723495,7.995870186183825,4.32726338453963,17.352283815996447,47.44878205075866,18.75113148042298,51.16337476365506
5.0,0.28853979201,10.0,5.923946329879208,3.639772921113387,8.023822004131029,4.358485462231921,17.354054775611882,47.41521813014538,18.79601233155429,51.05548878172316
5.0,0.28853979201,20.0,5.939159502896144,3.663013479085459,8.059407908090542,4.404394300806374,17.35521141610714,47.301795263644976,18.857722524025025,50.87911083566728
5.0,0.28853979201,30.0,5.962690486610294,3.700817598863568,8.101490488641835,4.463766562528497,17.35572035582402,47.11288267828726,18.93440037452208,50.6400806835747
5.0,0.28853979201,40.0,5.993877404122559,3.752274603855179,8.148559067978555,4.534967107760821,17.355567842021344,46.85563479824928,19.02363171257512,50.346438778562415
5.0,0.28853979201,50.0,6.031913696592387,3.816072044339768,8.199318730067853,4.616076381944267,17.35475386483129,46.53953095999584,19.12295741073815,50.00831369314536
5.0,0.28853979201,60.0,6.075693761360585,3.89060509340137,8.252053804458717,4.70483277768706,17.353299721366035,46.17595582599873,19.229424998249417,49.63663663137613
5.0,0.28853979201,70.0,6.123986875732182,3.97385897971622,8.304754082534298,4.798543789677356,17.35124402077645,45.77754322547528,19.339506115933805,49.24211730054195
5.0,0.28853979201,80.0,6.175338365452353,4.063544772803786,8.356195046089766,4.8945375696689455,17.34864362019761,45.35765743732441,19.45029982096685,48.838027995744746
5.0,0.28853979201,90.0,6.228212790336241,4.157082360240062,8.425089897548816,4.994456500302352,17.34557001708256,44.9298022621413,19.57626424640588,48.48137280513607
5.0,0.28853979201,100.0,6.281109525416354,4.25162687159378,8.469098308612663,5.086385037881356,17.342107545319514,44.5071319589182,19.67832718916499,48.09405298009631
5.0,0.28853979201,110.0,6.3321150550153975,4.344412276823007,8.50667678621061,5.171503745928317,17.33836209125389,44.10214810151403,19.770610313484493,47.73177169057914
5.0,0.28853979201,120.0,6.379814613950758,4.432334808170025,8.536488540886715,5.246901754380169,17.33444261481112,43.726182279252406,19.84997377588548,47.4041328976498
5.0,0.28853979201,130.0,6.422774973357438,4.512445824555217,8.557411706464386,5.310015835545473,17.330462888245304,43.38929340708252,19.913728314858144,47.119859193568125
5.0,0.28853979201,140.0,6.45961157237067,4.582027581288343,8.56918104904818,5.358751531353697,17.326545177798927,43.10016144857148,19.960049847120843,46.88743892575184
5.0,0.28853979201,150.0,6.488969385106523,4.638803602686767,8.57134176011102,5.391409561635509,17.322815538443027,42.86602045525426,19.987306732962782,46.712961189288976
5.0,0.28853979201,160.0,6.50991788936761,4.680743198438365,8.56425256120138,5.406953258924066,17.31939114408184,42.69247726047083,19.99488081504068,46.60166720666302
5.0,0.28853979201,170.0,6.521829541101211,4.706305251653595,8.548307099530092,5.404956717390835,17.31638238259741,42.583611278367606,19.98266170686861,46.55674132739451
5.0,0.28853979201,180.0,6.524278810559432,4.714585354419374,8.52408575874933,5.385520409274119,17.31388921482509,42.54198187237184,19.95105634267976,46.57974635495128
5.0,0.28853979201,190.0,6.517175146686032,4.705290637382837,8.492500027620373,5.349404160480909,17.311994882564868,42.56860691375663,19.901200927787805,46.670371415882826
5.0,0.28853979201,200.0,6.500767356708819,4.678753813662673,8.454696748282151,5.2978930562363855,17.31076241580028,42.66295837746768,19.834804167076616,46.82673166989056
5.0,0.28853979201,210.0,6.47563215934547,4.635916843099828,8.411777266667782,5.232749899473508,17.310232002983646,42.82294846803495,19.753946191154668,47.044690843586096
5.0,0.28853979201,220.0,6.442599422517594,4.5783156355392345,8.364875766016938,5.156242911281132,17.310421793641872,43.04493437897165,19.661187236915307,47.31822023246731
5.0,0.28853979201,230.0,6.402601347380334,4.508077047596049,8.31561250484956,5.070906584703734,17.311326774645735,43.323695605181385,19.559609098913125,47.640100013983535
5.0,0.28853979201,240.0,6.357160077119121,4.427470593672379,8.26486229793469,4.979462045627674,17.31291166896756,43.65231632144035,19.45198869923873,47.99967924013648
5.0,0.28853979201,250.0,6.30775889582885,4.339193045707337,8.214062341039503,4.884907053669761,17.315122122374166,44.02236023565909,19.341747702743707,48.38679431183909
5.0,0.28853979201,260.0,6.255762379053733,4.246248650308204,8.164821940667915,4.7900900231784815,17.317888230960712,44.42393101859169,19.23226428585876,48.79063760344113
5.0,0.28853979201,270.0,6.202741892592487,4.15167361390689,8.118752687388877,4.697812863185973,17.32112003335625,44.84577277504331,19.126951448506897,49.19958467220635
5.0,0.28853979201,280.0,6.150473034394561,4.058295106793104,8.077125585798209,4.610680580842114,17.32470499285725,45.27536719939248,19.02883674989006,49.600870559115016
5.0,0.28853979201,290.0,6.100491942007951,3.9689059529697057,8.040773699854531,4.531075864514055,17.328530958481334,45.69946559020739,18.940451417631227,49.98069915101939
5.0,0.28853979201,300.0,6.05423452440349,3.886090642825685,8.010367486689253,4.461203525174011,17.332478337029134,46.10439473442031,18.8640433989884,50.32579333046252
5.0,0.28853979201,310.0,6.0130592342955005,3.8121278645429615,7.987059677261951,4.402943452926885,17.33642468432637,46.47655701435201,18.80190254568067,50.625268115879045
5.0,0.28853979201,320.0,5.97814252746129,3.749003550314756,7.9714737110082625,4.35782065421506,17.340251676640435,46.803035483531474,18.755692326578263,50.86919851391586
5.0,0.28853979201,330.0,5.950522505903094,3.698290174635825,7.964186414087131,4.3269890247842095,17.34384652787055,47.07212330143132,18.726713018985592,51.0494389004794
5.0,0.28853979201,340.0,5.930859233640919,3.66129894077718,7.965758570091748,4.311391638929089,17.347109380081616,47.273994018324906,18.71611161367084,51.16050770382871
5.0,0.28853979201,350.0,5.919739310279812,3.638906884007525,7.9763668765791556,4.311451038054304,17.349947495747394,47.40112809488629,18.724277405518738,51.19885987714986
5.0,0.326110072682,0.0,13.633306756196696,4.88708069203646,17.996639817824718,5.685229649297198,18.355833808496417,39.19700345062272,19.47129966031866,42.98974086888355
5.0,0.326110072682,10.0,13.651478819731066,4.897426556788768,18.05717026796609,5.722492501727999,18.35871706740289,39.1741123541283,19.51743386685728,42.89270839159897
5.0,0.326110072682,20.0,13.688347036011953,4.926379839557881,18.1319767561593,5.776935425719341,18.360539680893297,39.08036444234824,19.58056148222309,42.72959173998152
5.0,0.326110072682,30.0,13.742519213649448,4.973410764964485,18.21812977253759,5.846977222117405,18.36126324595979,38.919604561405,19.658591165785666,42.50509036153539
5.0,0.326110072682,40.0,13.812205660563256,5.037414150560607,18.3116356374786,5.93248836260818,18.360870491397527,38.6979124392472,19.749682081175163,42.2284848268193
5.0,0.326110072682,50.0,13.895997476547388,5.116291946611787,18.40978276765892,6.029824805673333,18.35938324996117,38.42344945253739,19.85071596920085,41.90771364683437
5.0,0.326110072682,60.0,13.991241719623527,5.207799093761938,18.509129755775124,6.136797334358529,18.35684888120677,38.1060707341333,19.95901289576117,41.55402155039298
5.0,0.326110072682,70.0,14.09474059733634,5.30968487818629,18.60439782804012,6.248271508046259,18.35335331434523,37.75703652329029,20.0700474565986,41.17417068549279
5.0,0.326110072682,80.0,14.203114222877396,5.4192525552775335,18.69518654840025,6.361016711392714,18.34898920413679,37.388115934365686,20.18136627072621,40.78277790757578
5.0,0.326110072682,90.0,14.312245644472586,5.53379110090258,18.82597860262665,6.477320829078028,18.34388524122521,37.01121893927138,20.30699089988292,40.44165473894709
5.0,0.326110072682,100.0,14.418499218668718,5.649786539229491,18.899305656684945,6.582323662778793,18.3381951878812,36.63792885032922,20.408729660101454,40.06202247577435
5.0,0.326110072682,110.0,14.519897213046857,5.762874386109872,18.95832494111285,6.680212806041865,18.3320814395544,36.27905265236265,20.50092848326485,39.70659956343607
5.0,0.326110072682,120.0,14.613295662794688,5.869505946006424,19.000548458174432,6.767425604013229,18.3257094865812,35.94463081932183,20.58019671498796,39.38400720300525
5.0,0.326110072682,130.0,14.694850737319866,5.966725005934665,19.0244491772754,6.841425936848212,18.31926862270833,35.643719531630474,20.644040804723712,39.10341934410491
5.0,0.326110072682,140.0,14.762679103379392,6.051155772992834,19.030850369456573,6.898584832493491,18.3129512056949,35.38417873921126,20.69029916139701,38.872543827983655
5.0,0.326110072682,150.0,14.81445839205883,6.12006778682164,19.01933330506777,6.936745797220279,18.30693395136739,35.17228738268383,20.71716072861523,38.69676810610447
5.0,0.326110072682,160.0,14.849777387864105,6.170566593882555,18.991963394863543,6.954450916737397,18.301392502209087,35.01308044506359,20.724021214730108,38.581518981060654
5.0,0.326110072682,170.0,14.866626328988282,6.201410806119977,18.95031056985011,6.951395412981559,18.29651381024026,34.9105258458596,20.710911665185147,38.53063695479152
5.0,0.326110072682,180.0,14.865467120880597,6.211118860035783,18.895883255887668,6.92779533898198,18.29243442196108,34.86687095228987,20.67827095461709,38.54582575592439
5.0,0.326110072682,190.0,14.846439031874544,6.199352637051689,18.830727146967927,6.88457576667398,18.289288426213783,34.88323680192057,20.62729870255312,38.62701593124312
5.0,0.326110072682,200.0,14.810195776865058,6.1665111927334255,18.75718358161912,6.823135763716891,18.28718139377441,34.95936935446524,20.55968867021786,38.77257435901682
5.0,0.326110072682,210.0,14.75727314033898,6.11402219207057,18.67681347473857,6.74538554983716,18.286208080090507,35.093864513715715,20.47738255117388,38.97786461335401
5.0,0.326110072682,220.0,14.689421576884635,6.043589385416116,18.590883145956084,6.654810651626018,18.286392369889235,35.28353269918273,20.38325525841159,39.23811432861317
5.0,0.326110072682,230.0,14.609155757897568,5.957402015117574,18.502839732212,6.553938847983596,18.28774386487498,35.52403793756248,20.28035247540437,39.54620427592031
5.0,0.326110072682,240.0,14.516902645201702,5.859352030024099,18.41240827542069,6.448114794891828,18.29023905173947,35.8096973252696,20.17211336721798,39.89342612746919
5.0,0.326110072682,250.0,14.416981142757509,5.751839119670794,18.322749094066225,6.339447089806292,18.293797874924937,36.13310596957719,20.06160116671116,40.268764818036125
5.0,0.326110072682,260.0,14.312017856681573,5.638472174112732,18.2369671936376,6.230024355204324,18.298302031006056,36.48551634731716,19.95186623139604,40.66076961367345
5.0,0.326110072682,270.0,14.20493851558951,5.522755724485388,18.15857020355149,6.122302943919588,18.303616872375947,36.85704905162058,19.84625014438796,41.05805633078979
5.0,0.326110072682,280.0,14.099117069051369,5.408401732746062,18.089423086361084,6.01935622757739,18.30957170108915,37.23690770279355,19.747774493505705,41.4480683188314
5.0,0.326110072682,290.0,13.997436395675413,5.299061591161878,18.030088351166253,5.924140301809042,18.315964974788567,37.61336028513303,19.65882717376678,41.81671976972898
5.0,0.326110072682,300.0,13.902622275038867,5.198176982564764,17.980846236912093,5.840528459145051,18.32258625531028,37.97420657328576,19.58178228771149,42.1515101276076
5.0,0.326110072682,310.0,13.818117203473887,5.108039129194186,17.94440458552214,5.771123488481126,18.32923280964958,38.30726611581749,19.51925026674264,42.44313424312761
5.0,0.326110072682,320.0,13.74741603011722,5.030680413660437,17.921997649926833,5.7186606168663845,18.33568410392682,38.60076107199315,19.473292153649822,42.68321148990767
5.0,0.326110072682,330.0,13.692294613436532,4.96831007426395,17.914819387594637,5.68313306956538,18.34174262147961,38.8442513321497,19.444625046956208,42.86183234666876
5.0,0.326110072682,340.0,13.65443368486657,4.922775899253565,17.92477572671479,5.665383483905779,18.34722256019098,39.02893142376983,19.43450446911582,42.97427347395025
5.0,0.326110072682,350.0,13.634287277565011,4.895617844737577,17.952135441648633,5.66609556012558,18.351967082569995,39.14803502717615,19.44344254055392,43.01735304923685
5.0,0.370559501483,0.0,24.754250922845387,5.988806827996531,32.6837128254674,6.797912650934678,19.76181951372452,30.078416587926306,20.527740626789114,33.524448415566766
5.0,0.370559501483,10.0,24.79054415885966,6.00058681420107,32.79421626804512,6.840028776405397,19.76572160755779,30.06752849141884,20.58028422213024,33.456393183456974
5.0,0.370559501483,20.0,24.842664238377868,6.032479536735771,32.928477271506466,6.902033960814741,19.7685689251902,29.99775084976541,20.653789841508924,33.339274961003326
5.0,0.370559501483,30.0,24.90588742425212,6.084806872578048,33.07764249871951,6.98130336094794,19.77030450600912,29.872090383307995,20.745264278588696,33.173675758876655
5.0,0.370559501483,40.0,24.980175830194387,6.154927946012163,33.23399338394352,7.075423312426801,19.770901386982693,29.6951381001894,20.851613418278955,32.96441151881847
5.0,0.370559501483,50.0,25.063130154535887,6.240687679674069,33.39091037686335,7.183227810581708,19.77038953785112,29.47404757885009,20.97007899570848,32.72055969369445
5.0,0.370559501483,60.0,25.14541788213992,6.342012711242528,33.54302777023224,7.299390958039491,19.768827111068283,29.21700284060132,21.096584321567565,32.447935952881124
5.0,0.370559501483,70.0,25.229245898152044,6.453496836149726,33.67353235959079,7.421583424543155,19.76630095665152,28.93314226369349,21.22636878658591,32.151099351789014
5.0,0.370559501483,80.0,25.306197480469454,6.573660064751307,33.791962977859725,7.545931952446959,19.762909805195545,28.631827709695884,21.35733973726798,31.84689939611368
5.0,0.370559501483,90.0,25.376198635749176,6.697829977035997,33.984873893419554,7.674267690478036,19.75879731299983,28.32347655396949,21.499921557315776,31.589241081309385
5.0,0.370559501483,100.0,25.440824347558472,6.821941307205219,34.069264660670704,7.793319614770534,19.754702664611404,28.01865408826093,21.62192428590986,31.299825669756054
5.0,0.370559501483,110.0,25.44003867631989,6.928964833969118,34.12805202609052,7.902288239850577,19.7516329568543,27.72922184401392,21.732537527733285,31.027270840602
5.0,0.370559501483,120.0,25.425488653509447,7.025409887313725,34.15678490744497,7.999643948887894,19.748768466521,27.46056270938784,21.82844016862772,30.78009361345778
5.0,0.370559501483,130.0,25.37060510270737,7.1053982830075695,34.154992172571056,8.079468063479034,19.7460649265772,27.21954285884494,21.90575645253746,30.56130706559245
5.0,0.370559501483,140.0,25.311033770341336,7.171411585896413,34.12767735709691,8.141070593588704,19.74237057562115,27.00882264486576,21.96297339103822,30.38102372330125
5.0,0.370559501483,150.0,25.28800399929105,7.239155219611963,34.073731674667684,8.18161726881423,19.737200125373985,26.832530540930097,21.99762929580658,30.241154725994694
5.0,0.370559501483,160.0,25.2619582576824,7.288492955059175,33.99971809391292,8.199692422324459,19.73208248427555,26.69801138321653,22.00900516459394,30.14669703880861
5.0,0.370559501483,170.0,25.231669833301257,7.317484005613561,33.912020525647385,8.19540022401461,19.72714075546772,26.60850203844852,21.997308812538297,30.102050204558704
5.0,0.370559501483,180.0,25.19819853872308,7.325599982690778,33.813735025182275,8.169188088776808,19.72250407078698,26.566152089777244,21.962963815751664,30.108588616286163
5.0,0.370559501483,190.0,25.16263223675444,7.312794233700713,33.7084649620062,8.122035513710921,19.718305720068816,26.572020198915745,21.9071817239518,30.16643593138927
5.0,0.370559501483,200.0,25.126044984889617,7.279479535261437,33.59969306843919,8.05527612056933,19.714679887440163,26.62606717780742,21.83174706040629,30.274460391294213
5.0,0.370559501483,210.0,25.08946559923445,7.226512744588007,33.48595308884512,7.970524685091873,19.71175702310032,26.7271435252912,21.7384724346514,30.427407823526792
5.0,0.370559501483,220.0,25.05385734072233,7.155187191022537,33.368285067087896,7.871596044353527,19.70965800183696,26.87297269501426,21.630484125558613,30.622264027004764
5.0,0.370559501483,230.0,25.02635324585931,7.072131984633331,33.25187190754202,7.760977428368457,19.70702612411837,27.05687436302002,21.511360863207944,30.8545531851382
5.0,0.370559501483,240.0,25.03608570112933,6.989924152067289,33.13358869096593,7.642264221312715,19.704541675004645,27.275547063069613,21.384303357094737,31.114839682006085
5.0,0.370559501483,250.0,25.05466932922306,6.8976026614339565,33.01696936372745,7.519465809540958,19.70357266366089,27.52732258810862,21.2534088670994,31.396973833917247
5.0,0.370559501483,260.0,25.04191018433392,6.79247349562779,32.90688630044873,7.397001255408767,19.704299994159264,27.806004189024176,21.1230246967847,31.69522772142711
5.0,0.370559501483,270.0,25.020169659833133,6.678730099453695,32.810166708867435,7.27718051012862,19.70767280282108,28.10689948231945,20.99716374879242,32.00146280499826
5.0,0.370559501483,280.0,24.96079012682036,6.555450404226951,32.72937580037124,7.165284893445121,19.71265542612615,28.41810632544049,20.880125684581376,32.30857008663517
5.0,0.370559501483,290.0,24.903147052997667,6.437187001811433,32.659777424767334,7.061913842538432,19.7184482961938,28.72888859079077,20.77359506182444,32.599087131657654
5.0,0.370559501483,300.0,24.85193972813602,6.326213041621734,32.59781361805925,6.970831903811625,19.7248172003252,29.028520865820635,20.680011985846345,32.86103210798467
5.0,0.370559501483,310.0,24.80429713660644,6.228069407173348,32.55185679239629,6.894495157819104,19.73153955936768,29.30717317540324,20.602663161889083,33.08844964166029
5.0,0.370559501483,320.0,24.768313587013907,6.143317238514015,32.527039701874685,6.83592488491204,19.7383637638004,29.55503096788603,20.544390764551085,33.27616033782504
5.0,0.370559501483,330.0,24.741441354030464,6.076379107952138,32.522640539958275,6.79546823628133,19.74503587106565,29.763070098240167,20.50610242680628,33.41426630805525
5.0,0.370559501483,340.0,24.73035326751659,6.0270183903727705,32.54662118043626,6.775291282525285,19.751304821112104,29.923159370883017,20.490204124114115,33.50300021168032
5.0,0.370559501483,350.0,24.73466539244073,5.997462386525942,32.60048096917955,6.776234647130978,19.75696315437252,30.02965412014223,20.49747476533833,33.54030638763832
5.0,0.421549791422,0.0,50.950255558879206,-6.252533624703169,51.31319510587032,-5.981759347313715,22.03624597156128,18.212852421747897,20.87302064598835,15.885360503308164
5.0,0.421549791422,10.0,51.049553767112045,-6.264801550937222,51.56619582726052,-5.968500891904452,22.040891363060663,18.208446726405008,20.923578746762743,15.790975906194742
5.0,0.421549791422,20.0,51.32389523319596,-6.299825399762508,51.91991235313473,-5.931977281190764,22.04245611309327,18.132309976750008,20.99370878086542,15.621068900839791
5.0,0.421549791422,30.0,51.76241236141287,-6.355718560834329,52.34705826169179,-5.868112298565559,22.04128679767641,17.995355977735514,21.08250860486081,15.39129261759404
5.0,0.421549791422,40.0,52.27467583477707,-6.419045323629871,52.82536810851914,-5.776469130086833,22.03741864577632,17.8028260305093,21.18804261336472,15.116526068207422
5.0,0.421549791422,50.0,52.90548051281547,-6.4966245497001935,53.34309868600433,-5.638257331310215,22.0309237847669,17.559925416336675,21.307417800275434,14.808323862223276
5.0,0.421549791422,60.0,53.59531476312068,-6.583367006351878,53.88057717986339,-5.459928330814425,22.022217429845945,17.278215137110845,21.4372146775654,14.477997625014472
5.0,0.421549791422,70.0,54.34785754983248,-6.667947140166752,54.37980060448971,-5.245121346126894,22.007899369099643,16.953008960982682,21.57564753349799,14.157680658851294
5.0,0.421549791422,80.0,55.24422050455809,-6.696299868753635,54.8788283226614,-5.0184915198664095,21.98852086976274,16.593304462986165,21.714564304556287,13.816427511603935
5.0,0.421549791422,90.0,56.25348250724157,-6.689952602611688,55.45590148347869,-4.843684884725861,21.96420287558619,16.206037907317373,21.860735954674656,13.524415486507332
5.0,0.421549791422,100.0,57.185985596835216,-6.650994539640577,55.91764018462673,-4.625093734342047,21.939273825859708,15.854795283710764,21.98828784961861,13.173476500066393
5.0,0.421549791422,110.0,57.96460334633211,-6.569500775692648,56.319992751814944,-4.420508906179843,21.913523484630176,15.516765592121748,22.104896949635947,12.845171330195782
5.0,0.421549791422,120.0,58.62294449964616,-6.4592502006661645,56.64689874471208,-4.233719387058556,21.88777600290091,15.199864145851786,22.20675398147509,12.547668815807512
5.0,0.421549791422,130.0,59.1906937890772,-6.338356664358553,56.8811016048036,-4.073836409788779,21.861500458366205,14.9151644124882,22.29077687105256,12.291444478290313
5.0,0.421549791422,140.0,59.645963922829466,-6.191698088224207,57.03481795513768,-3.939313738006858,21.83693428655721,14.662569630120576,22.353851860656658,12.079336062848965
5.0,0.421549791422,150.0,59.99043775447058,-6.061525161999983,57.088786656519055,-3.838437925874609,21.81494225754056,14.45695325132594,22.394532051186232,11.924099483845776
5.0,0.421549791422,160.0,60.18424059915387,-5.93182754528089,57.05530736735451,-3.7707360477267575,21.7963740879316,14.295271603143368,22.411172281603893,11.824953312789576
5.0,0.421549791422,170.0,60.27587273212269,-5.834639536622355,56.95332471575623,-3.731765359937983,21.781872922975342,14.180292538381291,22.40262583504509,11.775955751911589
5.0,0.421549791422,180.0,60.26291271577762,-5.773498160849417,56.78665816409809,-3.72252708967734,21.771943424879385,14.115412816572752,22.36922088161155,11.778523038630086
5.0,0.421549791422,190.0,60.14630862725844,-5.750654676644955,56.56132770953237,-3.7432651040683727,21.766944447899373,14.102739585441835,22.312095576049128,11.832873472130109
5.0,0.421549791422,200.0,59.930267889723375,-5.766952739805842,56.28466888132112,-3.7933474324304566,21.76707030396528,14.143003575185109,22.233061695494296,11.937868484630332
5.0,0.421549791422,210.0,59.62204453928773,-5.821783532894588,55.94349505845519,-3.878898246172279,21.77233983943759,14.23549563731098,22.135517939269004,12.10160493725849
5.0,0.421549791422,220.0,59.23275389230291,-5.914950116115233,55.54453962735685,-3.998354287523618,21.78258661707804,14.379923276007473,22.022710386366043,12.321691615390696
5.0,0.421549791422,230.0,58.75259134890968,-6.037490292000333,55.10801001499643,-4.146550647384578,21.79741101447232,14.581798893061348,21.897900050704248,12.587935867572147
5.0,0.421549791422,240.0,58.16406290516908,-6.162248884851187,54.63215767197615,-4.321084258523241,21.81620630366927,14.82750508854594,21.76522375012712,12.89305692839622
5.0,0.421549791422,250.0,57.50500014587151,-6.2892560047675214,54.13334394057356,-4.517332958051928,21.83696485345534,15.118449092673984,21.628857097388344,13.229756883400634
5.0,0.421549791422,260.0,56.79083516023984,-6.396215964974014,53.63513392035248,-4.729065501912607,21.86030067323692,15.44398709743886,21.49243677373245,13.584092557943606
5.0,0.421549791422,270.0,56.00158783476584,-6.484400055803383,53.16332630563248,-4.953071457965167,21.885376164608072,15.796158500520058,21.359332239312053,13.93826421390061
5.0,0.421549791422,280.0,55.09438563235095,-6.549679717738948,52.73707871103819,-5.180872384913438,21.912576454297167,16.199263010653624,21.23281791179685,14.27424062791242
5.0,0.421549791422,290.0,54.124899178392624,-6.558713837911348,52.3380559615602,-5.391252212772296,21.93683575842856,16.584777393393203,21.11844279852773,14.600810725596824
5.0,0.421549791422,300.0,53.30068358343979,-6.537676859989393,51.956643270933206,-5.572168918771342,21.957823368776044,16.944762517980138,21.02145748737738,14.927645270602042
5.0,0.421549791422,310.0,52.64309962889089,-6.466485143848615,51.6314080965005,-5.70478169980144,21.97474283409772,17.269015596382705,20.94335072627447,15.230543165758863
5.0,0.421549791422,320.0,52.093418768445154,-6.396906862287197,51.3834453183039,-5.80846863836062,21.99086518362928,17.56182398158448,20.88525890198204,15.48804199172034
5.0,0.421549791422,330.0,51.62193304865228,-6.33888169437424,51.206014873318274,-5.885268856302599,22.00545182487892,17.80989051952127,20.849561696713764,15.698596038358808
5.0,0.421549791422,340.0,51.28223363138031,-6.296654691354277,51.13134457632423,-5.939696854065457,22.018144599937088,18.006529385935195,20.83559206477486,15.83891114883897
5.0,0.421549791422,350.0,51.02829050864322,-6.263325911000886,51.16713279957909,-5.97202395905282,22.02861817872759,18.14497642914751,20.84343510971472,15.901581974700276
5.0,0.478692875603,0.0,80.34911928207381,-9.255118150304524,74.82808280966516,-7.300583729404327,24.408857001372883,8.5766290716138,23.241145151949635,7.096459172318442
5.0,0.478692875603,10.0,80.55217673126089,-9.301501445344927,75.08259008273775,-7.296022648483693,24.41369269476491,8.597847738328975,23.29839387669556,7.069980464873916
5.0,0.478692875603,20.0,80.83680217097596,-9.310440110841451,75.39541742762047,-7.272010559231677,24.414368608735675,8.575845012081908,23.37989356721712,7.021265905434023
5.0,0.478692875603,30.0,81.21064773308653,-9.287787954191296,75.74152208762138,-7.225981208666767,24.411655058668604,8.515638728786355,23.48331472646596,6.95378372170051
5.0,0.478692875603,40.0,81.57089687431959,-9.24409818403173,76.10805910036105,-7.158925093460958,24.405155751970693,8.416617555008884,23.605437834378503,6.869607600973523
5.0,0.478692875603,50.0,81.9340712045,-9.17667148652883,76.48387167778823,-7.072605958062096,24.395164191577603,8.282531476142262,23.74230277270317,6.7695559690045
5.0,0.478692875603,60.0,82.29894301885578,-9.085625889806344,76.85453429304572,-6.9692259023006615,24.381227910649542,8.118534745779636,23.8897253621068,6.656692299815761
5.0,0.478692875603,70.0,82.65558617279268,-8.963898694481731,77.19206706362003,-6.847240538821126,24.363979812372296,7.930225839257285,24.04312858382775,6.531863160452139
5.0,0.478692875603,80.0,83.00518470878461,-8.808618724792089,77.47365422412922,-6.71533005694576,24.34422793230367,7.726557088740747,24.19820805127145,6.410340104267897
5.0,0.478692875603,90.0,83.3754790257452,-8.66016307705818,77.90370741392033,-6.625474455154453,24.321288841348387,7.527344449716994,24.35811047384372,6.3140638066529045
5.0,0.478692875603,100.0,83.55767727069825,-8.433162875774523,78.09338963775404,-6.487385611472803,24.297450379487582,7.323147361080714,24.501845096249752,6.197457026393481
5.0,0.478692875603,110.0,83.6941490428906,-8.202936339162502,78.22574528337566,-6.351646066913954,24.27337523912233,7.126652463753579,24.632761536059046,6.086583593531878
5.0,0.478692875603,120.0,83.75199043366267,-7.972445487092301,78.28614493910926,-6.220938855197164,24.249766298354988,6.940514952820245,24.74684312773798,5.985468486502536
5.0,0.478692875603,130.0,83.67104009026559,-7.731979795750958,78.26232287010897,-6.100317953684242,24.227262234147823,6.765655026549604,24.840927578964244,5.902228996213521
5.0,0.478692875603,140.0,83.55115764218534,-7.514311898736883,78.18699804470991,-5.995239680320402,24.206516985920384,6.609779362802183,24.911826998042148,5.832786946666212
5.0,0.478692875603,150.0,83.38569635947525,-7.323737832099978,78.0613167780193,-5.90769590839335,24.18810270999563,6.478212257378393,24.957508499729908,5.778181898405797
5.0,0.478692875603,160.0,83.08777792208947,-7.142773936053943,77.8968980317427,-5.841745165320353,24.172329060340697,6.368367900781438,24.976694136135123,5.740609134763496
5.0,0.478692875603,170.0,82.76333790094282,-6.995179602636273,77.70577980616726,-5.800525517118099,24.15959299141888,6.283019618702483,24.9690134403532,5.721685537187531
5.0,0.478692875603,180.0,82.42387836526144,-6.884610203543978,77.49446674709012,-5.785054078415563,24.150232193963443,6.224362337617327,24.934780566184088,5.721899534996526
