r,theta,Fn_BEM,Ft_BEM,Fn_BEM_NoYaw,Ft_BEM_NoYaw,Fn_SVEN,Ft_SVEN,V_eff_BEM,alpha_BEM,V_eff_BEM_NoYaw,alpha_BEM_NoYaw,V_eff_SVEN,alpha_SVEN,cos_theta,sin_theta
0.235125874557,130.0,5.860009217542867,5.570118249303738,5.623861655000976,4.330284756689504,7.837850729755918,6.94624422740662,15.07097838852234,46.45282449073986,15.06902350311329,52.40429628356492,18.25087664189157,48.45118715488161,-0.6427876096865394,0.766044443118978
0.235125874557,140.0,5.945414663631157,5.838081103788486,5.623861655000976,4.330284756689504,7.908848645501671,7.229438916848164,15.04933861426224,45.52188162379208,15.06902350311329,52.40429628356492,18.460736469705267,47.5696715332915,-0.7660444431189779,0.6427876096865395
0.235125874557,150.0,6.01175466127462,6.059113028116947,5.623861655000976,4.330284756689504,7.951943613320445,7.451278313943544,15.02774228419564,44.77520914881731,15.06902350311329,52.40429628356492,18.61712447606706,46.86163280635489,-0.8660254037844387,0.49999999999999994
0.235125874557,160.0,6.056410087880023,6.223322271886269,5.623861655000976,4.330284756689504,7.964559294611277,7.602628697153769,15.00692078331985,44.22125543819574,15.06902350311329,52.40429628356492,18.713538837488937,46.33181409639303,-0.9396926207859083,0.3420201433256689
0.235125874557,170.0,6.077625758991865,6.323140172735683,5.623861655000976,4.330284756689504,7.947858948884442,7.677147062408781,14.98760065096577,43.86578762394565,15.06902350311329,52.40429628356492,18.74713237852552,45.992534082882,-0.984807753012208,0.17364817766693028
0.235125874557,180.0,6.074583972277507,6.353875529599998,5.623861655000976,4.330284756689504,7.902848100442508,7.671239257367817,14.97047316144446,43.7126695261261,15.06902350311329,52.40429628356492,18.716191312461675,45.85196022392213,-1.0,1.2246467991473532e-16
0.235125874557,190.0,6.047428563733431,6.314066181549949,5.623861655000976,4.330284756689504,7.832204792650259,7.5855989233357475,14.95616241582369,43.76432083525727,15.06902350311329,52.40429628356492,18.62220888061473,45.91631450084246,-0.984807753012208,-0.17364817766693047
0.235125874557,200.0,5.997243215134887,6.205591543169773,5.623861655000976,4.330284756689504,7.739601097791514,7.424650623210312,14.94519396786168,44.02184038990335,15.06902350311329,52.40429628356492,18.46925948083421,46.18977384551029,-0.9396926207859084,-0.34202014332566866
0.235125874557,210.0,5.925989118414994,6.033534125783773,5.623861655000976,4.330284756689504,7.629373931831488,7.19649089131084,14.9379663841701,44.48478640646234,15.06902350311329,52.40429628356492,18.26394994461926,46.6723897721963,-0.8660254037844386,-0.5000000000000001
0.235125874557,220.0,5.836407402255963,5.805803573719302,5.623861655000976,4.330284756689504,7.506220531175896,6.912014991554201,14.9347282869008,45.150612815459006,15.06902350311329,52.40429628356492,18.014925884254243,47.359894981129344,-0.766044443118978,-0.6427876096865393
0.235125874557,230.0,5.731891281130427,5.532561022282079,5.623861655000976,4.330284756689504,7.373506323120371,6.583577151893331,14.93556332569415,46.01377238856496,15.06902350311329,52.40429628356492,17.731143565569994,48.23926553661365,-0.6427876096865395,-0.7660444431189779
0.235125874557,240.0,5.616332200875884,5.225502227799874,5.623861655000976,4.330284756689504,7.235484902756849,6.224856949402727,14.94038515475591,47.064522931281466,15.06902350311329,52.40429628356492,17.423306231874815,49.29376880919566,-0.5000000000000004,-0.8660254037844385
0.235125874557,250.0,5.493943990512363,4.8970726355477,5.623861655000976,4.330284756689504,7.100226444855749,5.850041237188868,14.94894381957569,48.28751968864992,15.06902350311329,52.40429628356492,17.105616244553186,50.5140462154567,-0.34202014332566855,-0.9396926207859084
0.235125874557,260.0,5.369069898138432,4.559694283838601,5.623861655000976,4.330284756689504,6.969717812656051,5.470764073336324,14.96084394627052,49.66034765531119,15.06902350311329,52.40429628356492,16.787101693601187,51.87039532341535,-0.17364817766693033,-0.984807753012208
0.235125874557,270.0,5.245979914477257,4.225081592648568,5.623861655000976,4.330284756689504,6.843829785299049,5.0988792314694384,14.97557375961164,51.15223414799132,15.06902350311329,52.40429628356492,16.475442366815354,53.312618341284136,-1.8369701987210297e-16,-1.0
0.235125874557,280.0,5.128669959080776,3.903709887201852,5.623861655000976,4.330284756689504,6.726894908473443,4.745662851371649,14.99254230866065,52.7232621766706,15.06902350311329,52.40429628356492,16.181283948780422,54.79789422391927,0.17364817766692997,-0.9848077530122081
