yaw,TSR,r,theta,Fn_BEM_DUM,Ft_BEM_DUM,V_eff_BEM_DUM,alpha_BEM_DUM,Fn_BEM_IFP,Ft_BEM_IFP,V_eff_BEM_IFP,alpha_BEM_IFP,Fn_BEM_P&P,Ft_BEM_P&P,V_eff_BEM_P&P,alpha_BEM_P&P
5.0,6.0,0.211940703974,285.0,6.783813959402924,3.349334762030637,13.81526946549547,63.7233206597332,6.594211219152766,3.3120709691586563,13.647047383775666,63.33101847594966,6.799557966839725,3.3524052452954036,13.829150565416889,63.7551899341051
5.0,6.0,0.211940703974,290.0,6.767030713461089,3.2937871452667147,13.821180905352898,64.04594231037058,6.583217352436351,3.258096726788015,13.658114156025718,63.66875550602043,6.782326702247876,3.2967347637177706,13.834667918000035,64.0766674333447
5.0,6.0,0.211940703974,295.0,6.750910511910158,3.2402413849789204,13.826861578993878,64.36034383003722,6.574251445845275,3.206352225140815,13.670167806102741,64.00087618601303,6.765644158568487,3.243047154752433,13.839853575424074,64.38971355673083
5.0,6.0,0.211940703974,300.0,6.735562939129693,3.1890752326367227,13.832272329393605,64.66393072023268,6.567367487683068,3.157192426611952,13.683117951710114,64.32457176613818,6.749624517719564,3.1917220162274123,13.84467242839093,64.69174995077569
5.0,6.0,0.211940703974,305.0,6.721088969024693,3.140644286379317,13.837377029463656,64.95415951805244,6.562602151925367,3.1109501176174206,13.696869212452567,64.63707568888344,6.734374111279074,3.1431167978839163,13.849093071962592,64.98024996845074
5.0,6.0,0.211940703974,310.0,6.707580665523689,3.095280340589553,13.842142710639429,65.22856442672749,6.559974945794131,3.0679346996410217,13.711321825856803,64.93569467030864,6.719991075956559,3.097565114287447,13.853087893224679,65.25276497277434
5.0,6.0,0.211940703974,315.0,6.695121040666384,3.053289984437155,13.846539631534899,65.48478404707032,6.559488542554551,3.0284311719969166,13.726372233271073,65.21783953604724,6.706565163604593,3.055375311457595,13.856633096368412,65.50695076875755
5.0,6.0,0.211940703974,320.0,6.683784053744077,3.0149534246333207,13.850541291840964,65.72058774398728,6.561129284245185,2.99269926932467,13.741913638175832,65.48105519738911,6.694177689444318,3.016829263460897,13.859708670655058,65.74059370863647
5.0,6.0,0.211940703974,325.0,6.673634730265104,2.980523506877857,13.854124398751955,65.93390117841743,6.564867834742425,2.9609727187137542,13.757836542135216,65.72304917253219,6.682901597458714,2.982181374228174,13.862298308785112,65.9516360098705
5.0,6.0,0.211940703974,330.0,6.6647293758495065,2.950224911022774,13.857268795031596,66.12283054495994,6.570659959954913,2.9334585850169304,13.77402926585963,65.94171809861811,6.672801618227859,2.951657760141902,13.86438928498387,66.13819983312038
5.0,6.0,0.211940703974,335.0,6.657115857411855,2.924253496443908,13.85995735894946,66.28568507783973,6.5784474089620595,2.910336677840884,13.790378464183856,66.13517173852375,6.663934491740273,2.9254555901223127,13.86597230321228,66.29860968722724
5.0,6.0,0.211940703974,340.0,6.650833922910274,2.902775776501668,13.862175887266318,66.4209974209977,6.588158868347504,2.8917589997398023,13.80676964474449,66.30175405875524,6.656349226652324,2.9037425620324258,13.867041326850163,66.43141275849274
5.0,6.0,0.211940703974,345.0,6.6459155309215925,2.8859285037037625,13.863912972465418,66.52754149994573,6.599710961271624,2.877849221533134,13.823087700013382,66.44006103678001,6.650087367479555,2.8866564966558417,13.867593401222372,66.53539680043272
5.0,6.0,0.211940703974,350.0,6.642385162877341,2.8738183502474555,13.865159885043917,66.6043475814852,6.613009263577571,2.8687021772453427,13.839217461686955,66.54895494333427,6.645183242814161,2.874305033280719,13.867628479969772,66.60960526569157
5.0,6.0,0.211940703974,355.0,6.640260093679433,2.8665216717180635,13.86591047069018,66.6507142604828,6.627949311207137,2.864383377462785,13.855044285081608,66.6275749334855,6.641664170585311,2.8667654137630967,13.867149265299545,66.65334941215461
5.0,6.0,0.219688749936,0.0,9.39601115687217,4.2408570892405395,16.568393631586613,65.70812832105831,9.39890669692621,4.24138011502477,16.570529123895117,65.7120982031232,9.39601115687217,4.2408570892405395,16.568393631586613,65.70812832105831
5.0,6.0,0.219688749936,5.0,9.397202219251028,4.244405897242503,16.568230915380383,65.69287754167243,9.409844680548638,4.246690327749017,16.5775528364789,65.71020471735768,9.396368543654221,4.244255199046786,16.567616027426986,65.69173376140041
5.0,6.0,0.219688749936,10.0,9.40076970430566,4.25503092261336,16.567743567741385,65.64726555970827,9.423072944413581,4.259067454272923,16.584184999912313,65.67784708396124,9.399108375447105,4.2547300460759745,16.56651824734535,65.64498340483969
5.0,6.0,0.219688749936,15.0,9.4066964320143,4.272667985322532,16.566934001907182,65.57171166863682,9.438504682286007,4.278441033219306,16.590376427597903,65.61538007087684,9.404219416236689,4.2722179865854715,16.565107124189314,65.56830211966452
