yaw,r,theta,Fn_BEM,Ft_BEM,Fn_SVEN,Ft_SVEN
0.0,0.326110072682,80.0,14.336181637408764,5.536756687224258,18.524122113146007,6.300548478993746
0.0,0.326110072682,90.0,14.336181637408764,5.536756687224258,18.573179449865336,6.305733897628237
0.0,0.326110072682,100.0,14.336181637408764,5.536756687224258,18.57172537590264,6.305674399177988
0.0,0.326110072682,110.0,14.336181637408764,5.536756687224258,18.570360168690566,6.305639971877841
0.0,0.326110072682,120.0,14.336181637408764,5.536756687224258,18.569004510936534,6.305626746681408
0.0,0.326110072682,130.0,14.336181637408764,5.536756687224258,18.567713965279115,6.305636012965624
0.0,0.326110072682,140.0,14.336181637408764,5.536756687224258,18.56644344873413,6.305651372439051
0.0,0.326110072682,150.0,14.336181637408764,5.536756687224258,18.565169537294548,6.305684172994048
0.0,0.326110072682,160.0,14.336181637408764,5.536756687224258,18.56394288650107,6.305742638170273
0.0,0.326110072682,170.0,14.336181637408764,5.536756687224258,18.562721467628037,6.305817756816563
0.0,0.326110072682,180.0,14.336181637408764,5.536756687224258,18.561521255913178,6.305887076118762
0.0,0.326110072682,190.0,14.336181637408764,5.536756687224258,18.56030435359025,6.3059320308556615
0.0,0.326110072682,200.0,14.336181637408764,5.536756687224258,18.55905293442064,6.30595037954073
0.0,0.326110072682,210.0,14.336181637408764,5.536756687224258,18.557772126987985,6.305940259705703
0.0,0.326110072682,220.0,14.336181637408764,5.536756687224258,18.556488804982937,6.305883231116886
0.0,0.326110072682,230.0,14.336181637408764,5.536756687224258,18.555158909319783,6.305783399774857
0.0,0.326110072682,240.0,14.336181637408764,5.536756687224258,18.55379910831789,6.305649531101131
0.0,0.326110072682,250.0,14.336181637408764,5.536756687224258,18.55238876996785,6.305477362936795
0.0,0.326110072682,260.0,14.336181637408764,5.536756687224258,18.550944957356915,6.30527510871097
0.0,0.326110072682,270.0,14.336181637408764,5.536756687224258,18.549410569684657,6.3050342970046005
0.0,0.326110072682,280.0,14.336181637408764,5.536756687224258,18.54789010981692,6.304757751652169
0.0,0.326110072682,290.0,14.336181637408764,5.536756687224258,18.54635365786113,6.304459900713159
0.0,0.326110072682,300.0,14.336181637408764,5.536756687224258,18.544817804746717,6.304125577700643
0.0,0.326110072682,310.0,14.336181637408764,5.536756687224258,18.543246743322168,6.303779456433586
0.0,0.326110072682,320.0,14.336181637408764,5.536756687224258,18.541679595312672,6.303431815467786
0.0,0.326110072682,330.0,14.336181637408764,5.536756687224258,18.540064555882832,6.303080017449907
0.0,0.326110072682,340.0,14.336181637408764,5.536756687224258,18.53849327501861,6.302736988207435
0.0,0.326110072682,350.0,14.336181637408764,5.536756687224258,18.536968422316782,6.302420557658109
0.0,0.370559501483,0.0,25.3692361657774,6.698241372941083,33.47407271758161,7.477172774808559
0.0,0.370559501483,10.0,25.3692361657774,6.698241372941083,33.471265214350154,7.476908740796728
0.0,0.370559501483,20.0,25.3692361657774,6.698241372941083,33.468526932838735,7.476670021125834
0.0,0.370559501483,30.0,25.3692361657774,6.698241372941083,33.46574714296483,7.476438544125283
0.0,0.370559501483,40.0,25.3692361657774,6.698241372941083,33.46304286042988,7.4762417239988705
0.0,0.370559501483,50.0,25.3692361657774,6.698241372941083,33.46042536654469,7.476059872637631
0.0,0.370559501483,60.0,25.3692361657774,6.698241372941083,33.457838558937574,7.47589042038252
0.0,0.370559501483,70.0,25.3692361657774,6.698241372941083,33.455283379625854,7.475747746055131
0.0,0.370559501483,80.0,25.3692361657774,6.698241372941083,33.45278704445012,7.475639690301352
0.0,0.370559501483,90.0,25.3692361657774,6.698241372941083,33.545873322733264,7.48043603664133
0.0,0.370559501483,100.0,25.3692361657774,6.698241372941083,33.543051445289855,7.480400506622382
0.0,0.370559501483,110.0,25.3692361657774,6.698241372941083,33.54043200705058,7.480395521645764
0.0,0.370559501483,120.0,25.3692361657774,6.698241372941083,33.53777041214418,7.480407581558353
0.0,0.370559501483,130.0,25.3692361657774,6.698241372941083,33.53522582921568,7.480447444512936
0.0,0.370559501483,140.0,25.3692361657774,6.698241372941083,33.53272034157225,7.480487791923199
0.0,0.370559501483,150.0,25.3692361657774,6.698241372941083,33.530294043037365,7.480561075672381
0.0,0.370559501483,160.0,25.3692361657774,6.698241372941083,33.52784298593063,7.480650362825339
0.0,0.370559501483,170.0,25.3692361657774,6.698241372941083,33.525475319391624,7.480765454941019
0.0,0.370559501483,180.0,25.3692361657774,6.698241372941083,33.52310563905208,7.480871900983157
0.0,0.370559501483,190.0,25.3692361657774,6.698241372941083,33.52071123450481,7.480948382215719
0.0,0.370559501483,200.0,25.3692361657774,6.698241372941083,33.51833366111571,7.481006135030255
0.0,0.370559501483,210.0,25.3692361657774,6.698241372941083,33.51584164260012,7.48101961448043
0.0,0.370559501483,220.0,25.3692361657774,6.698241372941083,33.51331605574409,7.4809772223551
0.0,0.370559501483,230.0,25.3692361657774,6.698241372941083,33.51076971256252,7.48089419120272
0.0,0.370559501483,240.0,25.3692361657774,6.698241372941083,33.50824281433699,7.4807758634643475
0.0,0.370559501483,250.0,25.3692361657774,6.698241372941083,33.50553528983238,7.4806073024209985
0.0,0.370559501483,260.0,25.3692361657774,6.698241372941083,33.50285239332349,7.480411346282351
0.0,0.370559501483,270.0,25.3692361657774,6.698241372941083,33.49998562639207,7.480171637395512
0.0,0.370559501483,280.0,25.3692361657774,6.698241372941083,33.49710504690444,7.479882263486544
0.0,0.370559501483,290.0,25.3692361657774,6.698241372941083,33.49429103262889,7.479580458844822
0.0,0.370559501483,300.0,25.3692361657774,6.698241372941083,33.49144751303537,7.479236775323192
0.0,0.370559501483,310.0,25.3692361657774,6.698241372941083,33.48849709372868,7.478871110472959
0.0,0.370559501483,320.0,25.3692361657774,6.698241372941083,33.485610885887105,7.478511173731358
0.0,0.370559501483,330.0,25.3692361657774,6.698241372941083,33.48267984984634,7.478152369191643
0.0,0.370559501483,340.0,25.3692361657774,6.698241372941083,33.479731541823895,7.47779700826253
0.0,0.370559501483,350.0,25.3692361657774,6.698241372941083,33.47692373449578,7.477469369129341
0.0,0.421549791422,0.0,56.22562369192271,-6.665952927169435,54.3653733929306,-4.948898246618348
0.0,0.421549791422,10.0,56.22562369192271,-6.665952927169435,54.36228968987724,-4.94743119682055
0.0,0.421549791422,20.0,56.22562369192271,-6.665952927169435,54.35931307282337,-4.945953069700319
0.0,0.421549791422,30.0,56.22562369192271,-6.665952927169435,54.35639104248276,-4.9444242317335565
0.0,0.421549791422,40.0,56.22562369192271,-6.665952927169435,54.35355125711419,-4.942834822967953
0.0,0.421549791422,50.0,56.22562369192271,-6.665952927169435,54.35092529141132,-4.9413174881467326
0.0,0.421549791422,60.0,56.22562369192271,-6.665952927169435,54.34828383712192,-4.939768662775421
0.0,0.421549791422,70.0,56.22562369192271,-6.665952927169435,54.34580819511317,-4.9381933057972445
0.0,0.421549791422,80.0,56.22562369192271,-6.665952927169435,54.34344785582704,-4.93655504319618
0.0,0.421549791422,90.0,56.22562369192271,-6.665952927169435,54.432833233665065,-4.994753278109447
0.0,0.421549791422,100.0,56.22562369192271,-6.665952927169435,54.43045798081209,-4.992709336258465
0.0,0.421549791422,110.0,56.22562369192271,-6.665952927169435,54.42834590886574,-4.9907535331591975
0.0,0.421549791422,120.0,56.22562369192271,-6.665952927169435,54.426305758577534,-4.988733183433322
0.0,0.421549791422,130.0,56.22562369192271,-6.665952927169435,54.42435457326735,-4.986702331710724
0.0,0.421549791422,140.0,56.22562369192271,-6.665952927169435,54.42254700682093,-4.9847402971558665
0.0,0.421549791422,150.0,56.22562369192271,-6.665952927169435,54.42085865454354,-4.982734015278779
0.0,0.421549791422,160.0,56.22562369192271,-6.665952927169435,54.41925626545653,-4.980704927818566
0.0,0.421549791422,170.0,56.22562369192271,-6.665952927169435,54.417747586181896,-4.978628741180344
0.0,0.421549791422,180.0,56.22562369192271,-6.665952927169435,54.41624767966107,-4.976605130590925
0.0,0.421549791422,190.0,56.22562369192271,-6.665952927169435,54.414656439764,-4.974631296058843
0.0,0.421549791422,200.0,56.22562369192271,-6.665952927169435,54.41295736836801,-4.972728707437202
0.0,0.421549791422,210.0,56.22562369192271,-6.665952927169435,54.41111574697714,-4.970842118800083
0.0,0.421549791422,220.0,56.22562369192271,-6.665952927169435,54.40895608783495,-4.969038180884582
0.0,0.421549791422,230.0,56.22562369192271,-6.665952927169435,54.40672543245855,-4.967367188085122
0.0,0.421549791422,240.0,56.22562369192271,-6.665952927169435,54.40430408998623,-4.965754770258762
0.0,0.421549791422,250.0,56.22562369192271,-6.665952927169435,54.40163383348092,-4.964153166546763
0.0,0.421549791422,260.0,56.22562369192271,-6.665952927169435,54.39883701680744,-4.962599661400978
0.0,0.421549791422,270.0,56.22562369192271,-6.665952927169435,54.3957654065949,-4.961031549660808
0.0,0.421549791422,280.0,56.22562369192271,-6.665952927169435,54.3925545524073,-4.959597630778192
0.0,0.421549791422,290.0,56.22562369192271,-6.665952927169435,54.38930849380075,-4.958228787127855
0.0,0.421549791422,300.0,56.22562369192271,-6.665952927169435,54.3859446221198,-4.956946668220038
0.0,0.421549791422,310.0,56.22562369192271,-6.665952927169435,54.3823578561572,-4.955605887373974
0.0,0.421549791422,320.0,56.22562369192271,-6.665952927169435,54.378931298019154,-4.95433181701453
0.0,0.421549791422,330.0,56.22562369192271,-6.665952927169435,54.375407942240514,-4.952988486684269
0.0,0.421549791422,340.0,56.22562369192271,-6.665952927169435,54.37194554280598,-4.951668883694128
0.0,0.421549791422,350.0,56.22562369192271,-6.665952927169435,54.36862593885349,-4.9503280562515295
0.0,0.478692875603,0.0,82.45081005191223,-8.359926652837325,76.73828550794376,-6.634593126379741
0.0,0.478692875603,10.0,82.45081005191223,-8.359926652837325,76.7321203401225,-6.6332467589953055
0.0,0.478692875603,20.0,82.45081005191223,-8.359926652837325,76.72623987054402,-6.631929990090228
0.0,0.478692875603,30.0,82.45081005191223,-8.359926652837325,76.72000030924669,-6.630512241165367
0.0,0.478692875603,40.0,82.45081005191223,-8.359926652837325,76.714387495509,-6.629196197750763
0.0,0.478692875603,50.0,82.45081005191223,-8.359926652837325,76.7084977200725,-6.627792976172504
0.0,0.478692875603,60.0,82.45081005191223,-8.359926652837325,76.70298707273031,-6.626472456034342
0.0,0.478692875603,70.0,82.45081005191223,-8.359926652837325,76.69732333185509,-6.625079894446865
0.0,0.478692875603,80.0,82.45081005191223,-8.359926652837325,76.69198270337196,-6.623702285414159
0.0,0.478692875603,90.0,82.45081005191223,-8.359926652837325,76.89154126800041,-6.673614971209379
0.0,0.478692875603,100.0,82.45081005191223,-8.359926652837325,76.88533532393507,-6.671883772496835
0.0,0.478692875603,110.0,82.45081005191223,-8.359926652837325,76.87981143000069,-6.670290193177902
0.0,0.478692875603,120.0,82.45081005191223,-8.359926652837325,76.87396567589106,-6.668588972952061
0.0,0.478692875603,130.0,82.45081005191223,-8.359926652837325,76.86882273067424,-6.667014343318702
0.0,0.478692875603,140.0,82.45081005191223,-8.359926652837325,76.86329327308056,-6.665357862165723
0.0,0.478692875603,150.0,82.45081005191223,-8.359926652837325,76.85832770376179,-6.663783217941268
0.0,0.478692875603,160.0,82.45081005191223,-8.359926652837325,76.85312839905488,-6.662126803719592
0.0,0.478692875603,170.0,82.45081005191223,-8.359926652837325,76.84820931116934,-6.660500674254649
0.0,0.478692875603,180.0,82.45081005191223,-8.359926652837325,76.84332734794818,-6.658896640320695
0.0,0.478692875603,190.0,82.45081005191223,-8.359926652837325,76.83826920265533,-6.657308449121262
0.0,0.478692875603,200.0,82.45081005191223,-8.359926652837325,76.83345175715324,-6.6557972653593245
0.0,0.478692875603,210.0,82.45081005191223,-8.359926652837325,76.82806001453552,-6.654214868357936
0.0,0.478692875603,220.0,82.45081005191223,-8.359926652837325,76.82305413572111,-6.652806722532378
0.0,0.478692875603,230.0,82.45081005191223,-8.359926652837325,76.81749208788789,-6.651345447751777
0.0,0.478692875603,240.0,82.45081005191223,-8.359926652837325,76.81218809455052,-6.650005613623087
0.0,0.478692875603,250.0,82.45081005191223,-8.359926652837325,76.80632847529567,-6.648594538661698
0.0,0.478692875603,260.0,82.45081005191223,-8.359926652837325,76.80058964882319,-6.647263498063372
0.0,0.478692875603,270.0,82.45081005191223,-8.359926652837325,76.79450152158003,-6.645887865812685
0.0,0.478692875603,280.0,82.45081005191223,-8.359926652837325,76.78824418353027,-6.644571538142672
0.0,0.478692875603,290.0,82.45081005191223,-8.359926652837325,76.78229187502349,-6.643348973404021
0.0,0.478692875603,300.0,82.45081005191223,-8.359926652837325,76.7758956484201,-6.642089353564411
0.0,0.478692875603,310.0,82.45081005191223,-8.359926652837325,76.76979625772152,-6.640910131257378
0.0,0.478692875603,320.0,82.45081005191223,-8.359926652837325,76.76329967498417,-6.6396433279066285
0.0,0.478692875603,330.0,82.45081005191223,-8.359926652837325,76.75705408709776,-6.638415296482342
0.0,0.478692875603,340.0,82.45081005191223,-8.359926652837325,76.75059672037577,-6.637143940077202
0.0,0.478692875603,350.0,82.45081005191223,-8.359926652837325,76.74447820645507,-6.635896999639745
0.0,0.541553860654,0.0,91.58849435984024,-7.960186208958945,91.96440245544196,-7.905820597762758
0.0,0.541553860654,10.0,91.58849435984024,-7.960186208958945,91.956728242297,-7.904064756617387
0.0,0.541553860654,20.0,91.58849435984024,-7.960186208958945,91.9492250541687,-7.902321812542109
0.0,0.541553860654,30.0,91.58849435984024,-7.960186208958945,91.94150632888476,-7.900494951249018
0.0,0.541553860654,40.0,91.58849435984024,-7.960186208958945,91.93395231922034,-7.898663961918384
0.0,0.541553860654,50.0,91.58849435984024,-7.960186208958945,91.92664604890774,-7.896875679852731
0.0,0.541553860654,60.0,91.58849435984024,-7.960186208958945,91.9194357309883,-7.89510146093972
0.0,0.541553860654,70.0,91.58849435984024,-7.960186208958945,91.91235207731144,-7.893314291738441
0.0,0.541553860654,80.0,91.58849435984024,-7.960186208958945,91.90535705217512,-7.891496548845805
0.0,0.541553860654,90.0,91.58849435984024,-7.960186208958945,92.1594543649082,-7.956362150508056
0.0,0.541553860654,100.0,91.58849435984024,-7.960186208958945,92.1515319604256,-7.954138644142954
0.0,0.541553860654,110.0,91.58849435984024,-7.960186208958945,92.14428735124916,-7.952060881181102
0.0,0.541553860654,120.0,91.58849435984024,-7.960186208958945,92.1367893840843,-7.949885119555411
0.0,0.541553860654,130.0,91.58849435984024,-7.960186208958945,92.1296440004957,-7.947763525080913
0.0,0.541553860654,140.0,91.58849435984024,-7.960186208958945,92.12265923886052,-7.945671157294089
0.0,0.541553860654,150.0,91.58849435984024,-7.960186208958945,92.1160051687123,-7.943612195779437
0.0,0.541553860654,160.0,91.58849435984024,-7.960186208958945,92.10930615184591,-7.941516295007079
0.0,0.541553860654,170.0,91.58849435984024,-7.960186208958945,92.10276512527274,-7.939424033774785
0.0,0.541553860654,180.0,91.58849435984024,-7.960186208958945,92.09637753310136,-7.937365314914364
0.0,0.541553860654,190.0,91.58849435984024,-7.960186208958945,92.08991640752062,-7.935356349792774
0.0,0.541553860654,200.0,91.58849435984024,-7.960186208958945,92.08347066094755,-7.933380275041414
0.0,0.541553860654,210.0,91.58849435984024,-7.960186208958945,92.07678830655966,-7.931413165567151
0.0,0.541553860654,220.0,91.58849435984024,-7.960186208958945,92.06992128070642,-7.929499174411951
0.0,0.541553860654,230.0,91.58849435984024,-7.960186208958945,92.06305619974816,-7.9276718853358
0.0,0.541553860654,240.0,91.58849435984024,-7.960186208958945,92.05628479193464,-7.925920247863278
0.0,0.541553860654,250.0,91.58849435984024,-7.960186208958945,92.04903017330452,-7.92413236631594
0.0,0.541553860654,260.0,91.58849435984024,-7.960186208958945,92.04181247394328,-7.922401827682973
0.0,0.541553860654,270.0,91.58849435984024,-7.960186208958945,92.03419260432936,-7.920628065427585
0.0,0.541553860654,280.0,91.58849435984024,-7.960186208958945,92.02659103741878,-7.918955966470352
0.0,0.541553860654,290.0,91.58849435984024,-7.960186208958945,92.01910748439268,-7.917334969647548
0.0,0.541553860654,300.0,91.58849435984024,-7.960186208958945,92.01145726528652,-7.915749580104766
0.0,0.541553860654,310.0,91.58849435984024,-7.960186208958945,92.00350959022504,-7.9141090163151615
0.0,0.541553860654,320.0,91.58849435984024,-7.960186208958945,91.99570028580366,-7.912498060163396
0.0,0.541553860654,330.0,91.58849435984024,-7.960186208958945,91.987795293977,-7.910850854802881
0.0,0.541553860654,340.0,91.58849435984024,-7.960186208958945,91.97988358546225,-7.909197724083925
0.0,0.541553860654,350.0,91.58849435984024,-7.960186208958945,91.9722047270904,-7.90754696830687
0.0,0.60965433652,0.0,102.69556577384664,-8.354027688019702,106.09220336586452,-9.058557178141582
0.0,0.60965433652,10.0,102.69556577384664,-8.354027688019702,106.083722781465,-9.056564912253547
0.0,0.60965433652,20.0,102.69556577384664,-8.354027688019702,106.07453231169504,-9.054363403271742
0.0,0.60965433652,30.0,102.69556577384664,-8.354027688019702,106.06611350702714,-9.052312541812826
0.0,0.60965433652,40.0,102.69556577384664,-8.354027688019702,106.05697846945588,-9.050042110107295
0.0,0.60965433652,50.0,102.69556577384664,-8.354027688019702,106.04894589141688,-9.048031212373555
0.0,0.60965433652,60.0,102.69556577384664,-8.354027688019702,106.04015362825956,-9.04582474781101
0.0,0.60965433652,70.0,102.69556577384664,-8.354027688019702,106.03228075822524,-9.043803103782048
0.0,0.60965433652,80.0,102.69556577384664,-8.354027688019702,106.0240298062211,-9.04163027906152
0.0,0.60965433652,90.0,102.69556577384664,-8.354027688019702,106.31451565332294,-9.117094436133923
0.0,0.60965433652,100.0,102.69556577384664,-8.354027688019702,106.305686900582,-9.114592222850236
0.0,0.60965433652,110.0,102.69556577384664,-8.354027688019702,106.29685645768316,-9.112078248973038
0.0,0.60965433652,120.0,102.69556577384664,-8.354027688019702,106.28866610590605,-9.109672593615104
0.0,0.60965433652,130.0,102.69556577384664,-8.354027688019702,106.28008698227173,-9.107133545148654
0.0,0.60965433652,140.0,102.69556577384664,-8.354027688019702,106.27247487881658,-9.104827957163128
0.0,0.60965433652,150.0,102.69556577384664,-8.354027688019702,106.26442160808908,-9.102371060436267
0.0,0.60965433652,160.0,102.69556577384664,-8.354027688019702,106.25716789296268,-9.100079777923014
0.0,0.60965433652,170.0,102.69556577384664,-8.354027688019702,106.24952348571422,-9.097640630491256
0.0,0.60965433652,180.0,102.69556577384664,-8.354027688019702,106.242007818258,-9.095250202894476
0.0,0.60965433652,190.0,102.69556577384664,-8.354027688019702,106.23505627621176,-9.093054890416576
0.0,0.60965433652,200.0,102.69556577384664,-8.354027688019702,106.22729082214404,-9.090709554289672
0.0,0.60965433652,210.0,102.69556577384664,-8.354027688019702,106.22017792667818,-9.088577726507708
0.0,0.60965433652,220.0,102.69556577384664,-8.354027688019702,106.21204828654514,-9.08629580203207
0.0,0.60965433652,230.0,102.69556577384664,-8.354027688019702,106.2046919094389,-9.084299625018572
0.0,0.60965433652,240.0,102.69556577384664,-8.354027688019702,106.19657875961106,-9.082177951720857
0.0,0.60965433652,250.0,102.69556577384664,-8.354027688019702,106.18884903751336,-9.080225735722202
0.0,0.60965433652,260.0,102.69556577384664,-8.354027688019702,106.18041811133416,-9.078167472564576
0.0,0.60965433652,270.0,102.69556577384664,-8.354027688019702,106.17169469042716,-9.076086452608235
0.0,0.60965433652,280.0,102.69556577384664,-8.354027688019702,106.16347815598226,-9.074213922547385
0.0,0.60965433652,290.0,102.69556577384664,-8.354027688019702,106.15457272499394,-9.072224395624511
0.0,0.60965433652,300.0,102.69556577384664,-8.354027688019702,106.146321736027,-9.07045476977749
0.0,0.60965433652,310.0,102.69556577384664,-8.354027688019702,106.13693563353566,-9.068420990092465
0.0,0.60965433652,320.0,102.69556577384664,-8.354027688019702,106.1284572417105,-9.066613549761296
0.0,0.60965433652,330.0,102.69556577384664,-8.354027688019702,106.1189786380714,-9.064545070043094
0.0,0.60965433652,340.0,102.69556577384664,-8.354027688019702,106.11030812805744,-9.062669889047015
0.0,0.60965433652,350.0,102.69556577384664,-8.354027688019702,106.10129237376856,-9.060652271845273
0.0,0.682476017461,0.0,115.63409086224036,-9.058665810197695,120.88389231778817,-10.17481254362109
0.0,0.682476017461,10.0,115.63409086224036,-9.058665810197695,120.87419865081688,-10.17248920994466
0.0,0.682476017461,20.0,115.63409086224036,-9.058665810197695,120.86459055981378,-10.17013886537889
0.0,0.682476017461,30.0,115.63409086224036,-9.058665810197695,120.8548448444502,-10.167747373851052
0.0,0.682476017461,40.0,115.63409086224036,-9.058665810197695,120.84420146484652,-10.16506044951388
0.0,0.682476017461,50.0,115.63409086224036,-9.058665810197695,120.83502238161508,-10.162742987817913
0.0,0.682476017461,60.0,115.63409086224036,-9.058665810197695,120.8257324064606,-10.160375464713956
0.0,0.682476017461,70.0,115.63409086224036,-9.058665810197695,120.81677824036656,-10.158065035775394
0.0,0.682476017461,80.0,115.63409086224036,-9.058665810197695,120.80759783267116,-10.15563096522157
0.0,0.682476017461,90.0,115.63409086224036,-9.058665810197695,121.1271429376652,-10.239329555736534
0.0,0.682476017461,100.0,115.63409086224036,-9.058665810197695,121.11716440178026,-10.236522303660571
0.0,0.682476017461,110.0,115.63409086224036,-9.058665810197695,121.10798918091392,-10.233876838380548
0.0,0.682476017461,120.0,115.63409086224036,-9.058665810197695,121.09876735636163,-10.231183886599384
0.0,0.682476017461,130.0,115.63409086224036,-9.058665810197695,121.08884850880207,-10.22827622375877
0.0,0.682476017461,140.0,115.63409086224036,-9.058665810197695,121.08039805885392,-10.225737656243796
0.0,0.682476017461,150.0,115.63409086224036,-9.058665810197695,121.07207677836398,-10.22316489492583
0.0,0.682476017461,160.0,115.63409086224036,-9.058665810197695,121.06399234588083,-10.220634336532584
0.0,0.682476017461,170.0,115.63409086224036,-9.058665810197695,121.05571544528097,-10.218010708736736
0.0,0.682476017461,180.0,115.63409086224036,-9.058665810197695,121.04764861406149,-10.215442961188964
0.0,0.682476017461,190.0,115.63409086224036,-9.058665810197695,121.03996262176766,-10.21303195624376
0.0,0.682476017461,200.0,115.63409086224036,-9.058665810197695,121.03217728609076,-10.210635461087753
0.0,0.682476017461,210.0,115.63409086224036,-9.058665810197695,121.02428961258184,-10.208283609621049
0.0,0.682476017461,220.0,115.63409086224036,-9.058665810197695,121.01506984502704,-10.205696216447144
0.0,0.682476017461,230.0,115.63409086224036,-9.058665810197695,121.00700116326672,-10.203492173263028
0.0,0.682476017461,240.0,115.63409086224036,-9.058665810197695,120.99875827550224,-10.201309486953337
0.0,0.682476017461,250.0,115.63409086224036,-9.058665810197695,120.99017573109796,-10.199130381266704
0.0,0.682476017461,260.0,115.63409086224036,-9.058665810197695,120.98113349886096,-10.196878647649896
0.0,0.682476017461,270.0,115.63409086224036,-9.058665810197695,120.97170049493076,-10.194609336509783
0.0,0.682476017461,280.0,115.63409086224036,-9.058665810197695,120.96254937757642,-10.19249688218589
0.0,0.682476017461,290.0,115.63409086224036,-9.058665810197695,120.9533223153855,-10.1903903876413
0.0,0.682476017461,300.0,115.63409086224036,-9.058665810197695,120.9440266000956,-10.188351124146031
0.0,0.682476017461,310.0,115.63409086224036,-9.058665810197695,120.93327236015227,-10.185957625870984
0.0,0.682476017461,320.0,115.63409086224036,-9.058665810197695,120.92369803643248,-10.183862297183005
0.0,0.682476017461,330.0,115.63409086224036,-9.058665810197695,120.91380974405756,-10.181654735850929
0.0,0.682476017461,340.0,115.63409086224036,-9.058665810197695,120.90400465695768,-10.179480090404562
0.0,0.682476017461,350.0,115.63409086224036,-9.058665810197695,120.89394750181808,-10.17718174146855
0.0,0.759464686512,0.0,129.89039306412147,-9.703120506764236,136.64039829622357,-11.133498070110088
0.0,0.759464686512,10.0,129.89039306412147,-9.703120506764236,136.62979504920517,-11.13095100619885
0.0,0.759464686512,20.0,129.89039306412147,-9.703120506764236,136.618908481733,-11.128290325673328
0.0,0.759464686512,30.0,129.89039306412147,-9.703120506764236,136.6081291742909,-11.125636098361156
0.0,0.759464686512,40.0,129.89039306412147,-9.703120506764236,136.59653428302158,-11.122710106644025
0.0,0.759464686512,50.0,129.89039306412147,-9.703120506764236,136.58625078412493,-11.12012749244922
0.0,0.759464686512,60.0,129.89039306412147,-9.703120506764236,136.57574313125045,-11.117453793721191
0.0,0.759464686512,70.0,129.89039306412147,-9.703120506764236,136.56602801011095,-11.11496808678153
0.0,0.759464686512,80.0,129.89039306412147,-9.703120506764236,136.55614643182813,-11.112364434659224
0.0,0.759464686512,90.0,129.89039306412147,-9.703120506764236,136.90208123604023,-11.20245172073082
0.0,0.759464686512,100.0,129.89039306412147,-9.703120506764236,136.89151837505398,-11.199500342927209
0.0,0.759464686512,110.0,129.89039306412147,-9.703120506764236,136.88106990322433,-11.196553156590042
0.0,0.759464686512,120.0,129.89039306412147,-9.703120506764236,136.87107551070872,-11.193676584921295
0.0,0.759464686512,130.0,129.89039306412147,-9.703120506764236,136.86052963245922,-11.190616918141124
0.0,0.759464686512,140.0,129.89039306412147,-9.703120506764236,136.85129048788724,-11.187890029280297
0.0,0.759464686512,150.0,129.89039306412147,-9.703120506764236,136.84215630281528,-11.185117540691031
0.0,0.759464686512,160.0,129.89039306412147,-9.703120506764236,136.83374234833445,-11.182505662570335
0.0,0.759464686512,170.0,129.89039306412147,-9.703120506764236,136.82504797731835,-11.179773535665204
0.0,0.759464686512,180.0,129.89039306412147,-9.703120506764236,136.81661226073666,-11.177115720001838
0.0,0.759464686512,190.0,129.89039306412147,-9.703120506764236,136.80857250065768,-11.174620358920592
0.0,0.759464686512,200.0,129.89039306412147,-9.703120506764236,136.8001611053301,-11.172076532226802
0.0,0.759464686512,210.0,129.89039306412147,-9.703120506764236,136.79171834239165,-11.169584555396847
0.0,0.759464686512,220.0,129.89039306412147,-9.703120506764236,136.78211389916655,-11.166898783703344
0.0,0.759464686512,230.0,129.89039306412147,-9.703120506764236,136.77354041725675,-11.164574589536256
0.0,0.759464686512,240.0,129.89039306412147,-9.703120506764236,136.7644835990301,-11.162195605399988
0.0,0.759464686512,250.0,129.89039306412147,-9.703120506764236,136.75550684120398,-11.159934675947149
0.0,0.759464686512,260.0,129.89039306412147,-9.703120506764236,136.74596618135763,-11.157560435370462
0.0,0.759464686512,270.0,129.89039306412147,-9.703120506764236,136.7360403131452,-11.155178939726476
0.0,0.759464686512,280.0,129.89039306412147,-9.703120506764236,136.72634037538305,-11.152939822671442
0.0,0.759464686512,290.0,129.89039306412147,-9.703120506764236,136.71615876834414,-11.150612716269828
0.0,0.759464686512,300.0,129.89039306412147,-9.703120506764236,136.70606240896663,-11.148390404990849
0.0,0.759464686512,310.0,129.89039306412147,-9.703120506764236,136.69450947740754,-11.145798062539509
0.0,0.759464686512,320.0,129.89039306412147,-9.703120506764236,136.68403981495737,-11.143488859975989
0.0,0.759464686512,330.0,129.89039306412147,-9.703120506764236,136.6728286240434,-11.140963849582038
0.0,0.759464686512,340.0,129.89039306412147,-9.703120506764236,136.66220990372292,-11.13859394006466
0.0,0.759464686512,350.0,129.89039306412147,-9.703120506764236,136.65132296683277,-11.136077300056426
0.0,0.840034413416,0.0,146.07044510180688,-10.669730460533824,154.0437160041845,-12.338627673014114
0.0,0.840034413416,10.0,146.07044510180688,-10.669730460533824,154.03234770526765,-12.33589390894833
0.0,0.840034413416,20.0,146.07044510180688,-10.669730460533824,154.01983890472306,-12.33284212017937
0.0,0.840034413416,30.0,146.07044510180688,-10.669730460533824,154.00835050842042,-12.330028895105308
0.0,0.840034413416,40.0,146.07044510180688,-10.669730460533824,153.9945255386842,-12.326573718903198
0.0,0.840034413416,50.0,146.07044510180688,-10.669730460533824,153.98352920543903,-12.32382129840746
0.0,0.840034413416,60.0,146.07044510180688,-10.669730460533824,153.97155019857448,-12.320808088324084
