yaw,r,theta,V_eff_BEM,alpha_BEM,V_eff_SVEN,alpha_SVEN
10.0,1.850345663479,300.0,83.07070541386513,4.677701157889223,82.03682827444904,5.279752911074356
10.0,1.850345663479,310.0,83.0748149713699,4.70422101909736,81.83632116708684,5.264385220051061
10.0,1.850345663479,320.0,83.0771643026425,4.7171214280565525,81.67712336630623,5.23568354460722
10.0,1.850345663479,330.0,83.07768257123105,4.715914690305612,81.56424874135455,5.194947286701094
10.0,1.850345663479,340.0,83.0763557061257,4.700519004097116,81.50119312881222,5.143527555498172
10.0,1.850345663479,350.0,83.07322106228341,4.671203303674202,81.48977211756765,5.083001161156518
10.0,1.918446139346,0.0,86.06432381986467,4.6810685293013,84.5093197688851,5.027116865110599
10.0,1.918446139346,10.0,86.05758587197239,4.622475012525212,84.59888127398494,4.948437160703713
10.0,1.918446139346,20.0,86.04962689762722,4.554513025509529,84.73449361351123,4.865761639984524
10.0,1.918446139346,30.0,86.04069735578697,4.479237055648907,84.91208226709125,4.78399257111463
10.0,1.918446139346,40.0,86.03106554666151,4.398832514869842,85.12563217971912,4.704896012944658
10.0,1.918446139346,50.0,86.02095981113594,4.314866352815432,85.36809292424562,4.630200129717631
10.0,1.918446139346,60.0,86.01074652109135,4.230786677600075,85.63169980772254,4.561826832465086
10.0,1.918446139346,70.0,86.00073057121854,4.149251297300296,85.90808074252702,4.501459463524027
10.0,1.918446139346,80.0,85.99120621567783,4.072846288296507,86.18851719949323,4.449148744408581
10.0,1.918446139346,90.0,85.98244891513053,4.003993945749801,86.46829959871826,4.424206456633871
10.0,1.918446139346,100.0,85.97470855422883,3.944867118448551,86.73341214420452,4.396116264594767
10.0,1.918446139346,110.0,85.9682040730462,3.897313946835748,86.97905576658071,4.381903473908134
10.0,1.918446139346,120.0,85.96311933904578,3.862796256199755,87.19833724840737,4.382550610467292
10.0,1.918446139346,130.0,85.95959993210685,3.842343924046649,87.38580772823032,4.398668834613471
10.0,1.918446139346,140.0,85.95775046438094,3.836526542662816,87.53686039358684,4.429796105976058
10.0,1.918446139346,150.0,85.9576321240299,3.845442713450837,87.64788702600727,4.475450748687974
10.0,1.918446139346,160.0,85.95926030796817,3.868726424351519,87.71565632972859,4.5327189623109225
10.0,1.918446139346,170.0,85.96260244761767,3.9055692070189374,87.73800055103679,4.599657331163402
10.0,1.918446139346,180.0,85.96757637415087,3.954756184661845,87.71342994292128,4.67515902202059
10.0,1.918446139346,190.0,85.97404974779371,4.014713707302471,87.64125315951469,4.756660234657836
10.0,1.918446139346,200.0,85.98184113792837,4.083566032117212,87.5226492019576,4.841437806915832
10.0,1.918446139346,210.0,85.99072326063715,4.159198427515155,87.36019823526146,4.926666064624298
10.0,1.918446139346,220.0,86.00042866872717,4.239324149394192,87.15805273126051,5.009439729843075
10.0,1.918446139346,230.0,86.0106578878488,4.321552934359088,86.921446183807,5.083289492155127
10.0,1.918446139346,240.0,86.02108966637822,4.403458958986966,86.65800186823498,5.150615887456363
10.0,1.918446139346,250.0,86.03139272449712,4.482646594248312,86.3759606554736,5.209444893982335
10.0,1.918446139346,260.0,86.0412382074932,4.556812709606482,86.08435420318459,5.25768008628836
10.0,1.918446139346,270.0,86.05031199849923,4.623804701483725,85.79273301897297,5.293770549067165
10.0,1.918446139346,280.0,86.05832612763899,4.681673794177057,85.5109260089816,5.316482831287017
10.0,1.918446139346,290.0,86.06502869291096,4.728723421320917,85.24818804137854,5.324978005816777
10.0,1.918446139346,300.0,86.07021193647114,4.763552609790821,85.0128580797878,5.31919265095811
10.0,1.918446139346,310.0,86.07371834051749,4.785094217787505,84.81264291865465,5.29946441606319
10.0,1.918446139346,320.0,86.07544477375728,4.792647623952202,84.65395484958027,5.266210091455961
10.0,1.918446139346,330.0,86.07528683087097,4.785166054302183,84.54175840572503,5.220726847308652
10.0,1.918446139346,340.0,86.07332124995592,4.763581420021207,84.47947211602737,5.16446595361369
10.0,1.918446139346,350.0,86.06962610294377,4.728559590109835,84.46885452980925,5.099217142738612
10.0,1.981307124396,0.0,88.83090049693165,4.7341126102607936,87.25158987695967,5.02676785113534
10.0,1.981307124396,10.0,88.82383427076904,4.670942687279768,87.34151912610378,4.944183248580525
10.0,1.981307124396,20.0,88.81564336217615,4.598982785865402,87.47729465741224,4.858072300016517
10.0,1.981307124396,30.0,88.80658609390301,4.520407586778622,87.65475853961658,4.77332438370801
10.0,1.981307124396,40.0,88.79694263701421,4.43762441920738,87.86787284392733,4.691914186444646
10.0,1.981307124396,50.0,88.78700560021295,4.353197214649552,88.10962679850091,4.615702394416644
10.0,1.981307124396,60.0,88.7770488457078,4.269436615146074,88.3723157823738,4.54674831813323
10.0,1.981307124396,70.0,88.76731852038307,4.188292408818695,88.64762110848271,4.486283249326916
10.0,1.981307124396,80.0,88.75815065567505,4.113167811492022,88.92688140957245,4.434761512892976
10.0,1.981307124396,90.0,88.74980353994387,4.046433192340148,89.20536999069661,4.411774118745404
10.0,1.981307124396,100.0,88.7425094410471,3.990188528290296,89.46949436980486,4.386651186074311
10.0,1.981307124396,110.0,88.73647042257475,3.946191384464577,89.71445432149721,4.376245824323637
10.0,1.981307124396,120.0,88.73185517064421,3.915798316142245,89.93342268293331,4.381341329934007
10.0,1.981307124396,130.0,88.72879641162079,3.899921920176963,90.12098556473173,4.402549159351712
10.0,1.981307124396,140.0,88.72738848906607,3.8990048807819626,90.27262108505788,4.439212997785552
10.0,1.981307124396,150.0,88.72768478711676,3.913011475017078,90.38466419784926,4.490616497698135
10.0,1.981307124396,160.0,88.72969491413104,3.9414361641826,90.45369920760136,4.552757617743863
10.0,1.981307124396,170.0,88.73338184879734,3.983328156405932,90.47757444268257,4.624906515953583
10.0,1.981307124396,180.0,88.73865952758553,4.0373301999473545,90.45459000769084,4.705202347633882
10.0,1.981307124396,190.0,88.74539154623123,4.101729386110891,90.38383153329056,4.790735907017769
10.0,1.981307124396,200.0,88.75339170197904,4.174517418631905,90.2664153759823,4.878817838627222
10.0,1.981307124396,210.0,88.76242699115,4.253457642467693,90.10477131499808,4.9663049178019385
10.0,1.981307124396,220.0,88.77222341514467,4.336156125233701,89.90268431526579,5.047887751058488
10.0,1.981307124396,230.0,88.78247458674025,4.420134230741671,89.66604284545888,5.1221931088039225
10.0,1.981307124396,240.0,88.79285274462427,4.502900404417889,89.40217661376606,5.189215145746521
10.0,1.981307124396,250.0,88.80302145539399,4.582019268479216,89.11942198082276,5.246930679370077
10.0,1.981307124396,260.0,88.81264907267045,4.6551765601866135,88.82691523739463,5.293348681873958
10.0,1.981307124396,270.0,88.82142196789155,4.720238895582469,88.53434999336201,5.327067026338037
10.0,1.981307124396,280.0,88.82905664035424,4.775307736115754,88.25167870603839,5.34699743525232
10.0,1.981307124396,290.0,88.83531002323933,4.8187672355678375,87.98830023231886,5.352382450079769
10.0,1.981307124396,300.0,88.83998756711969,4.849325791769113,87.75261365770056,5.343087260460248
10.0,1.981307124396,310.0,88.84289433822781,4.865330165447684,87.55235020212871,5.319575765037899
10.0,1.981307124396,320.0,88.84399126264728,4.866799623716512,87.39388379977034,5.282314933143831
10.0,1.981307124396,330.0,88.84327704655614,4.853894389122247,87.28215360662955,5.2327250040801285
10.0,1.981307124396,340.0,88.8407876425547,4.826922935584963,87.2204849890669,5.172225818279143
10.0,1.981307124396,350.0,88.83661450780127,4.786615352502665,87.21056192617175,5.102818648396349
10.0,2.038450208578,0.0,91.34560410463595,4.772381392330336,89.74232556250338,4.986752389943272
10.0,2.038450208578,10.0,91.33824584974944,4.7042734292804775,89.83310054082274,4.899393715982534
10.0,2.038450208578,20.0,91.32985347929812,4.627930963972327,89.96978311519449,4.8108005564312215
10.0,2.038450208578,30.0,91.32069287434044,4.54566776194048,90.14785129624204,4.72400920729661
10.0,2.038450208578,40.0,91.31104629505587,4.460003694629693,90.36118629759324,4.640922069288337
10.0,2.038450208578,50.0,91.3012030053052,4.373585188505159,90.6027947880679,4.563984793399736
10.0,2.038450208578,60.0,91.29145034834669,4.289098947006781,90.86496056401474,4.494477817346429
10.0,2.038450208578,70.0,91.28206571642554,4.209182450711306,91.13924817238065,4.432259937846302
10.0,2.038450208578,80.0,91.27324507530136,4.13525022921689,91.41758229224894,4.381913603485672
10.0,2.038450208578,90.0,91.26528419210496,4.070523826870336,91.6949108798377,4.360867596807595
10.0,2.038450208578,100.0,91.25840314417496,4.017120117180001,91.95801517279136,4.338595677429651
10.0,2.038450208578,110.0,91.25278742133746,3.976700393131044,92.2021182791057,4.3317804917604334
10.0,2.038450208578,120.0,91.24859129962482,3.9505075818823343,92.42049249932926,4.3411297254128645
10.0,2.038450208578,130.0,91.24593591584132,3.939327195619792,92.60775439513525,4.367025227804753
10.0,2.038450208578,140.0,91.24490707908582,3.943464981792543,92.75947557113967,4.408829977350899
10.0,2.038450208578,150.0,91.24555250667318,3.9627417068865207,92.87197992919114,4.46551065208003
10.0,2.038450208578,160.0,91.24787845660424,3.996504757593693,92.94181970046724,4.533510081760289
10.0,2.038450208578,170.0,91.2518460662434,4.0436555504257,92.96649554750984,4.609744218562646
10.0,2.038450208578,180.0,91.25736801936377,4.102691132697556,92.944342797478,4.693660492268016
10.0,2.038450208578,190.0,91.26430637169004,4.17175785859716,92.87425417215016,4.781936779725068
10.0,2.038450208578,200.0,91.27247240940822,4.248714659916332,92.75731737248526,4.872032334557731
10.0,2.038450208578,210.0,91.28162927092814,4.3312032154609295,92.59585976022493,4.960588798362757
10.0,2.038450208578,220.0,91.29149775108162,4.416722271476789,92.39366911007868,5.042638917774444
10.0,2.038450208578,230.0,91.30176528738914,4.502703469661059,92.15650358793722,5.116162551839135
10.0,2.038450208578,240.0,91.31209768634363,4.586586288249404,91.8918450078932,5.181888768135771
10.0,2.038450208578,250.0,91.3221527710516,4.6658900589687216,91.60810918176144,5.237693522137287
10.0,2.038450208578,260.0,91.33159489105272,4.738281445730057,91.31454279383529,5.281877701316871
10.0,2.038450208578,270.0,91.34010916670525,4.8016362038246525,91.0209599378881,5.3131054060542375
10.0,2.038450208578,280.0,91.34741444063152,4.854094424015669,90.73743574163848,5.330435186066709
10.0,2.038450208578,290.0,91.3532688036711,4.894034347997724,90.4734900494708,5.333135936254759
10.0,2.038450208578,300.0,91.35743559018992,4.919516758797086,90.23765508403352,5.321111816254966
10.0,2.038450208578,310.0,91.3598537851128,4.9306244257263145,90.03764625731492,5.294688711517809
10.0,2.038450208578,320.0,91.36046051562782,4.9269803725299655,89.87985601173472,5.254571902993443
10.0,2.038450208578,330.0,91.35925416002034,4.908635980041642,89.76910562705064,5.201990567565001
10.0,2.038450208578,340.0,91.35629236284773,4.87607682849584,89.70865991779606,5.13848487975574
10.0,2.038450208578,350.0,91.3516881034394,4.830217087456146,89.70011719528486,5.066311824609889
10.0,2.089440498517,0.0,93.58875384199084,4.777841871057557,91.93596439331816,4.853584512721551
10.0,2.089440498517,10.0,93.58114396002524,4.704104427892682,92.02828783646822,4.7653403584342895
10.0,2.089440498517,20.0,93.57258287414008,4.622649894884025,92.16635145550936,4.676163206779651
10.0,2.089440498517,30.0,93.56334370857584,4.535959977156679,92.3454896375354,4.589078949899287
10.0,2.089440498517,40.0,93.55371031663972,4.446696256339384,92.5594923658154,4.5057932123448845
10.0,2.089440498517,50.0,93.54396792581052,4.357615431956565,92.80097459459236,4.425345729840624
10.0,2.089440498517,60.0,93.53439474738389,4.2714796444230485,93.06277701096649,4.353190763714203
10.0,2.089440498517,70.0,93.52525493374796,4.190965473317158,93.3368222754064,4.292080089434046
10.0,2.089440498517,80.0,93.51676398922004,4.118012942241019,93.6147201315181,4.243418752526841
10.0,2.089440498517,90.0,93.50915012956894,4.054992407080957,93.89125301052474,4.224305765445451
10.0,2.089440498517,100.0,93.50263091099043,4.00425434331194,94.15378469293977,4.204784387412298
10.0,2.089440498517,110.0,93.49737586099796,3.967362824981004,94.39744573284248,4.201317735519882
10.0,2.089440498517,120.0,93.49352613545511,3.9454414653003376,94.615647218546,4.214569811723187
10.0,2.089440498517,130.0,93.49119327304297,3.939139327527734,94.80298797813327,4.244551329695098
10.0,2.089440498517,140.0,93.49045719396564,3.948613358731608,94.955118192792,4.290611217062323
10.0,2.089440498517,150.0,93.4913631348428,3.973527600219395,95.06830375468462,4.351226529583986
10.0,2.089440498517,160.0,93.49391756072438,4.013068777207645,95.1391136785156,4.424420169942987
10.0,2.089440498517,170.0,93.49808348742704,4.065977262465551,95.1650000679346,4.507013483099606
10.0,2.089440498517,180.0,93.50377599720272,4.130591861825208,95.14346149469702,4.592546029506246
10.0,2.089440498517,190.0,93.51085895351444,4.204906405588106,95.07367262700824,4.68124608730716
10.0,2.089440498517,200.0,93.51914395457284,4.286635773905242,94.95678513961096,4.771094888022882
10.0,2.089440498517,210.0,93.52839238842702,4.373288759634081,94.79497004876016,4.858614409906751
10.0,2.089440498517,220.0,93.5383210903542,4.462245094969643,94.59235513246875,4.941809664627809
10.0,2.089440498517,230.0,93.54861162393064,4.550834041127145,94.35452861220764,5.016940213687255
10.0,2.089440498517,240.0,93.55892270430334,4.636412149448938,94.08834005988872,5.079717390509076
10.0,2.089440498517,250.0,93.5689048525488,4.716438116005576,93.80290202368072,5.132364205938366
10.0,2.089440498517,260.0,93.57821609026576,4.788543024178992,93.507605057771,5.173510946204025
10.0,2.089440498517,270.0,93.58653739377586,4.850594647020272,93.21240196603472,5.201901855666463
10.0,2.089440498517,280.0,93.59358672494594,4.900754810288435,92.92749288317202,5.21669863657312
10.0,2.089440498517,290.0,93.59911020646624,4.937213415164178,92.66255536679448,5.217225860817253
10.0,2.089440498517,300.0,93.60292682615308,4.958773496977836,92.42623579741488,5.203461582408931
10.0,2.089440498517,310.0,93.60495350578496,4.965201417753539,92.22628310548252,5.175503184650032
10.0,2.089440498517,320.0,93.60514304855178,4.956259972279147,92.06906782956104,5.134204361003659
10.0,2.089440498517,330.0,93.60351258239317,4.932165248887477,91.95932807333894,5.080499000298651
10.0,2.089440498517,340.0,93.60014029456111,4.89358714274427,91.90023881916726,5.016029305230804
10.0,2.089440498517,350.0,93.59515998058131,4.841637030057351,91.89273489888008,4.93881165905125
10.0,2.133889927319,0.0,95.5456064341362,4.767110975219636,93.8697566255068,4.624299298661128
10.0,2.133889927319,10.0,95.53780292049888,4.687253469563832,93.96381975090796,4.537682130958352
10.0,2.133889927319,20.0,95.52911924405493,4.600137505388222,94.1030576878584,4.447241703245624
10.0,2.133889927319,30.0,95.51983477979024,4.508434199781499,94.2828205613798,4.356665010970335
10.0,2.133889927319,40.0,95.510234001964,4.414969709864896,94.49711951265336,4.27034255816295
10.0,2.133889927319,50.0,95.50059717920465,4.322633972422169,94.73909342037534,4.191047968394667
10.0,2.133889927319,60.0,95.49119259375482,4.234286356029794,95.00117587051504,4.120831401975608
10.0,2.133889927319,70.0,95.48227059954928,4.152662020102045,95.27518682896078,4.06151798045558
10.0,2.133889927319,80.0,95.47403088416416,4.079601066774801,95.55277718151628,4.014878127213764
10.0,2.133889927319,90.0,95.46670163496972,4.017889748238972,95.82870594085854,3.998129215609157
10.0,2.133889927319,100.0,95.46046682964548,3.969510313107809,96.09081046800804,3.982182925182268
10.0,2.133889927319,110.0,95.4554817632102,3.935934666374562,96.33393864700172,3.981595205347698
10.0,2.133889927319,120.0,95.4518769014813,3.9181683392656046,96.5516092465504,3.99685721387712
10.0,2.133889927319,130.0,95.44975726743574,3.916721969621364,96.73867593179216,4.029107452419306
10.0,2.133889927319,140.0,95.4492005203836,3.931599274972752,96.8908707820487,4.077927661228203
10.0,2.133889927319,150.0,95.45025343368332,3.962301478608107,97.00434798266342,4.140739451186672
10.0,2.133889927319,160.0,95.45292689368002,4.00784759518215,97.07551671557394,4.215292261508348
10.0,2.133889927319,170.0,95.45718999229666,4.06680948107167,97.1018811874995,4.298547588249351
10.0,2.133889927319,180.0,95.46296417227988,4.137360101447874,97.0813782356828,4.388043303857986
10.0,2.133889927319,190.0,95.47011861979232,4.217333078767162,97.0124849959755,4.479989762085677
10.0,2.133889927319,200.0,95.47846812199089,4.30429128818076,96.8957134250582,4.568120078809281
10.0,2.133889927319,210.0,95.48777439593476,4.395602067651597,96.73352035641652,4.652079749719206
10.0,2.133889927319,220.0,95.49775148287964,4.488516538237204,96.5301451284068,4.730989828785589
10.0,2.133889927319,230.0,95.50807526127014,4.5802505788219365,96.2914382160197,4.80296083197595
10.0,2.133889927319,240.0,95.51839656658748,4.668065165188989,96.02465241459396,4.866059026647012
10.0,2.133889927319,250.0,95.52835691869204,4.749344029926345,95.73837141762004,4.918572000616393
10.0,2.133889927319,260.0,95.53760553131156,4.821666888765863,95.44204417282064,4.959069702922198
10.0,2.133889927319,270.0,95.54581615995104,4.882876767079031,95.14570610129172,4.986511624659518
10.0,2.133889927319,280.0,95.5527024310615,4.931140195945753,94.8596397799917,4.999880628343996
10.0,2.133889927319,290.0,95.55802665292346,4.964929753675682,94.59370246693834,4.998904261779564
10.0,2.133889927319,300.0,95.5615935526083,4.982778581763179,94.35665913940744,4.983533851143067
10.0,2.133889927319,310.0,95.56332959863616,4.984638400325591,94.15629589528412,4.953270714914657
10.0,2.133889927319,320.0,95.5632004442662,4.970403946406732,93.99900564045718,4.909326493232675
10.0,2.133889927319,330.0,95.56123956427818,4.940452394782295,93.8895389351721,4.8524353974388825
10.0,2.133889927319,340.0,95.55754370817829,4.895639051064449,93.83096311239296,4.784392535548018
10.0,2.133889927319,350.0,95.55226587881084,4.837278529788198,93.82481487938344,4.707624869154358
10.0,2.171460207989,0.0,97.20753477339127,4.80800969750287,95.45944941773672,4.359269401410228
10.0,2.171460207989,10.0,97.19960182174322,4.7228447277694885,95.5550823259054,4.270893972460133
10.0,2.171460207989,20.0,97.19084419158506,4.630822102453503,95.69611627694272,4.181483545829614
10.0,2.171460207989,30.0,97.1815455797266,4.534781399289285,95.8776771568036,4.094022314896915
10.0,2.171460207989,40.0,97.17198992642676,4.437695417061875,96.09341809088156,4.010751206724417
10.0,2.171460207989,50.0,97.162452233295,4.342572658932033,96.33689654140032,3.9391910878489913
10.0,2.171460207989,60.0,97.15319141393918,4.252358398844158,96.6001677683779,3.876857389449568
10.0,2.171460207989,70.0,97.14444541680224,4.169838370353469,96.87487679385488,3.824229744412569
10.0,2.171460207989,80.0,97.13642860078708,4.09754887713768,97.15276252158638,3.783293530200478
10.0,2.171460207989,90.0,97.12933105640292,4.037696649951663,97.42834549383537,3.768874101537045
10.0,2.171460207989,100.0,97.12330028811364,3.9914661172432098,97.69022682145022,3.755310247272086
10.0,2.171460207989,110.0,97.11849938064404,3.960859426423664,97.93310569770318,3.756705800948015
10.0,2.171460207989,120.0,97.11505146028912,3.946773921802464,98.15066523185251,3.7735796261833503
10.0,2.171460207989,130.0,97.1130580059696,3.94959307035232,98.3376264325359,3.805495372260472
10.0,2.171460207989,140.0,97.11259691105116,3.9691819130462056,98.48971869013592,3.851673635686484
10.0,2.171460207989,150.0,97.11371842930474,4.004896719821585,98.60306207538191,3.909836541052949
10.0,2.171460207989,160.0,97.11643927381787,4.055609852487696,98.673887172562,3.9779467947366554
10.0,2.171460207989,170.0,97.12073557150931,4.119748589265638,98.70024568867746,4.0577340089656
10.0,2.171460207989,180.0,97.12653578489024,4.195346329148561,98.67968232852098,4.144375567694858
10.0,2.171460207989,190.0,97.13371495113572,4.280104316568183,98.6103394855313,4.232414467755726
10.0,2.171460207989,200.0,97.14209159564734,4.371461815111303,98.49330417081644,4.31988334886303
10.0,2.171460207989,210.0,97.15142843735184,4.466672524681118,98.33065510413276,4.403750258234735
10.0,2.171460207989,220.0,97.16143755097085,4.562884988452936,98.12643089632869,4.48199843807549
10.0,2.171460207989,230.0,97.17179006642402,4.657224774830445,97.88617357290924,4.549830555674492
10.0,2.171460207989,240.0,97.18212987282055,4.746876333938847,97.6174626644139,4.607805537126242
10.0,2.171460207989,250.0,97.19209026214708,4.829162594254367,97.32919248064545,4.65578845288776
10.0,2.171460207989,260.0,97.20131208281596,4.901620550232258,97.03090671086606,4.692487131837911
10.0,2.171460207989,270.0,97.20946175998832,4.962069839294326,96.7327775894957,4.717076184752752
10.0,2.171460207989,280.0,97.21622683841974,5.008204964375424,96.44522071729,4.728816308166347
10.0,2.171460207989,290.0,97.22139455393702,5.0390844100477805,96.17813810550346,4.726947816722081
10.0,2.171460207989,300.0,97.2247955927314,5.053731506503358,95.94042982745556,4.711580176382705
10.0,2.171460207989,310.0,97.22633217403096,5.051649760432985,95.7400201018586,4.68243023229343
10.0,2.171460207989,320.0,97.22597973183824,5.032844241214324,95.58325195327028,4.640402967666928
10.0,2.171460207989,330.0,97.22378466692118,4.997828813807839,95.47483509928604,4.585979294010855
10.0,2.171460207989,340.0,97.21985868106798,4.947618013198462,95.41777436557317,4.520959903733193
10.0,2.171460207989,350.0,97.21437036243866,4.883702758542406,95.41302598275962,4.444147033469899
10.0,2.201865408009,0.0,98.57290219708467,5.030355154805649,96.9523250697459,4.497487993910142
10.0,2.201865408009,10.0,98.564861247558,4.944673015053975,97.04657560790552,4.410134577386846
10.0,2.201865408009,20.0,98.55604158017796,4.8525335368526585,97.18615707069762,4.321249556734146
10.0,2.201865408009,30.0,98.54672812506097,4.756797059078541,97.36630516340608,4.23371794537116
10.0,2.201865408009,40.0,98.53720389624074,4.660441110622387,97.58055353750824,4.150234833411012
10.0,2.201865408009,50.0,98.52774103317262,4.566461087983389,97.82185530307017,4.072915983874204
10.0,2.201865408009,60.0,98.51859403474614,4.477770665511205,98.08309186197296,4.005091906645818
10.0,2.201865408009,70.0,98.5099953619306,4.397106113188457,98.3564382926355,3.951451054935609
10.0,2.201865408009,80.0,98.50215331111951,4.326938327770543,98.63324603010835,3.9104072124074047
10.0,2.201865408009,90.0,98.49525177320882,4.2693957824355655,98.90847450543322,3.896466451323254
10.0,2.201865408009,100.0,98.48945123344396,4.226200852774928,99.17012123777586,3.8838614405326273
10.0,2.201865408009,110.0,98.48489018229962,4.19862117466178,99.413290817669,3.886695402288932
10.0,2.201865408009,120.0,98.48168604625737,4.187436920156523,99.63183780048894,3.9053163191316
10.0,2.201865408009,130.0,98.47993483473356,4.192924183674494,99.82046352385528,3.939362441907488
10.0,2.201865408009,140.0,98.4797089491145,4.214854104003654,99.97496112137658,3.987732578130863
10.0,2.201865408009,150.0,98.48105297886292,4.25250689386059,100.09180623005568,4.051818828505023
10.0,2.201865408009,160.0,98.48397776744424,4.304699612366581,100.16669911565656,4.127184261748969
10.0,2.201865408009,170.0,98.48845348549052,4.369826269892865,100.19687135860858,4.20961787609624
10.0,2.201865408009,180.0,98.4944028140562,4.4459086821832825,100.17984772957888,4.29597643374199
10.0,2.201865408009,190.0,98.50169553963045,4.530656375145211,100.11371243610051,4.3829040188122725
10.0,2.201865408009,200.0,98.51014584533203,4.621533773226424,99.99951830986954,4.468596466695394
10.0,2.201865408009,210.0,98.51951334011856,4.71583287711995,99.83880075682394,4.547302334306484
10.0,2.201865408009,220.0,98.52950843447316,4.81074964602409,99.6355796387204,4.618819146667935
10.0,2.201865408009,230.0,98.53980211892198,4.903462338864427,99.39618868372708,4.683127187835893
10.0,2.201865408009,240.0,98.55003962523551,4.99121012619234,99.1279329529182,4.738801293973403
10.0,2.201865408009,250.0,98.55985694588388,5.071370343653096,98.8395135021932,4.78464766198253
10.0,2.201865408009,260.0,98.5688988342547,5.14153280048199,98.54052834440448,4.819517683611688
10.0,2.201865408009,270.0,98.57683675264772,5.1995695657047305,98.24123510911473,4.842771239152252
10.0,2.201865408009,280.0,98.58338528591044,5.243698624467566,97.95210614978082,4.853746510463756
10.0,2.201865408009,290.0,98.5883157643713,5.272539725963068,97.68314510842409,4.85167749640728
10.0,2.201865408009,300.0,98.5914661918422,5.285160666061784,97.4434171049033,4.83651023311293
10.0,2.201865408009,310.0,98.5927469794416,5.281112184251539,97.24091556281468,4.808026925804168
10.0,2.201865408009,320.0,98.59214238916982,5.260449672485936,97.0820912188538,4.766862222063989
10.0,2.201865408009,330.0,98.58970793924549,5.223740036285621,96.97171828305392,4.713533781917652
10.0,2.201865408009,340.0,98.58556429172054,5.172052368283935,96.91281291598044,4.649632560869031
10.0,2.201865408009,350.0,98.5798883249868,5.106931617312698,96.90677742517228,4.576966173371462
10.0,2.224874125444,0.0,99.62604743817666,5.421167184097417,98.1429972295684,5.065508401000447
10.0,2.224874125444,10.0,99.61794394767551,5.34068368806561,98.23623739899652,4.988324348328719
10.0,2.224874125444,20.0,99.60910584995274,5.254230316168533,98.37409530958072,4.904830296912546
10.0,2.224874125444,30.0,99.59981535510867,5.16451155941318,98.55236655203056,4.821597050284159
10.0,2.224874125444,40.0,99.59035350288347,5.074336084858359,98.76458991608814,4.741388716054426
10.0,2.224874125444,50.0,99.5809914919512,4.986520885456663,99.00408870916073,4.667126780506359
10.0,2.224874125444,60.0,99.57198396625814,4.903796016658174,99.26351891209003,4.601373440535865
10.0,2.224874125444,70.0,99.5635643947574,4.828714083914811,99.53472205872993,4.545128651486554
10.0,2.224874125444,80.0,99.55594243625418,4.763568168803388,99.80988784354383,4.501592011067605
10.0,2.224874125444,90.0,99.54930293616316,4.710321174117151,100.08448712750696,4.486593172198034
10.0,2.224874125444,100.0,99.54380599239391,4.67054872982522,100.34578272163388,4.473405632168503
10.0,2.224874125444,110.0,99.53958739210412,4.645396934803986,100.58956459508936,4.4777396809411485
10.0,2.224874125444,120.0,99.53675869324944,4.635555401650916,100.80974894422523,4.4999254890817655
10.0,2.224874125444,130.0,99.5354063241002,4.641245385757107,101.00092883505393,4.537916350397589
10.0,2.224874125444,140.0,99.53558929831271,4.662222247401158,101.15887204518988,4.590846712113856
10.0,2.224874125444,150.0,99.5373354660404,4.697791121404071,101.27918604395954,4.654757741028138
10.0,2.224874125444,160.0,99.54063659466388,4.746834439347593,101.35791895234796,4.728016913250964
10.0,2.224874125444,170.0,99.54544292982212,4.807849832929878,101.39217927755948,4.8076300470135305
10.0,2.224874125444,180.0,99.55165816365806,4.878996919235743,101.37890632855496,4.889320545436589
10.0,2.224874125444,190.0,99.55913587251912,4.958151493975265,101.31628793708326,4.970746682405635
10.0,2.224874125444,200.0,99.56767844716688,5.042965714681983,101.2046234445902,5.046747306910521
10.0,2.224874125444,210.0,99.57703932342926,5.130932926613983,101.04587306175648,5.116617197960841
10.0,2.224874125444,220.0,99.5869289554457,5.219455844307216,100.84408644521784,5.181265737565413
10.0,2.224874125444,230.0,99.59702452032444,5.305916850078171,100.60545422889236,5.238845994385586
10.0,2.224874125444,240.0,99.6069828714714,5.387749185391744,100.3373307485989,5.288400294730292
10.0,2.224874125444,250.0,99.61645584527646,5.4625077853212005,100.04851846254246,5.329125798167124
10.0,2.224874125444,260.0,99.6251067354006,5.527938434123116,99.74864484352383,5.359997433807556
10.0,2.224874125444,270.0,99.63262661590174,5.582043794484889,99.4480305475338,5.38050479805829
10.0,2.224874125444,280.0,99.63874923014296,5.623144697630682,99.15724717404942,5.390148828740748
10.0,2.224874125444,290.0,99.64326334517528,5.649934893253967,98.88638448489375,5.388088626293283
10.0,2.224874125444,300.0,99.64602176103604,5.661527283748222,98.64463371649975,5.374428411307418
10.0,2.224874125444,310.0,99.64694650952173,5.657489553808617,98.44008703527794,5.348659053506311
10.0,2.224874125444,320.0,99.64603012673582,5.63786710953001,98.2792883666914,5.311455876006968
10.0,2.224874125444,330.0,99.64333319715126,5.603191414473767,98.16707774867672,5.262993695979585
10.0,2.224874125444,340.0,99.6389786182866,5.554472194523571,98.10645886253812,5.204840778621046
10.0,2.224874125444,350.0,99.63314321446676,5.49317259411053,98.0988316016254,5.138319713757684
10.0,2.240311250063,0.0,100.3433514071921,5.8533680723313575,99.8356671303776,8.520176926164408
10.0,2.240311250063,10.0,100.3353419100846,5.780692227266778,99.88494595496176,8.316023659544152
