r,theta,V_eff_BEM,alpha_BEM,V_eff_SVEN,alpha_SVEN
0.3261100726818,260,18.09095145453412,43.63733076261298,20.66847844644877,43.57071770643968
0.3261100726818,270,18.11330198799128,44.74464493926379,20.33390226956412,44.69841042334625
0.3261100726818,280,18.1373068328136,45.91212128716851,20.01316618421768,45.85932268987597
0.3261100726818,290,18.16203031382554,47.10390582278327,19.71438588453357,47.01439075925154
0.3261100726818,300,18.18661377710881,48.27825464791722,19.44265063367809,48.11506520443377
0.3261100726818,310,18.21031399731202,49.39005280141335,19.20563262591589,49.12400949509078
0.3261100726818,320,18.2324695915262,50.39143981944502,19.00951766681569,50.00567483160074
0.3261100726818,330,18.25254537480918,51.23675237573429,18.86434288208283,50.74096155311484
0.3261100726818,340,18.27012872418591,51.88482970727921,18.77234882759707,51.29683877909914
0.3261100726818,350,18.28490831724774,52.30341460789968,18.7352107350793,51.64704187891247
0.37055950148328,0,19.33648757441773,50.30577930695507,19.18007998077742,39.72755393866012
0.37055950148328,10,19.34897197082791,50.26050258660322,19.26011746114166,39.67219453297182
0.37055950148328,20,19.35540977697779,49.99038043708511,19.3960835540424,39.40773987006359
0.37055950148328,30,19.35567063806655,49.51194496221656,19.58679324960624,38.95426377997461
0.37055950148328,40,19.34967869960743,48.85137752060172,19.82954450686922,38.33785183055052
0.37055950148328,50,19.33744126163409,48.04263525421211,20.11871617131525,37.58576353813539
0.37055950148328,60,19.31909789515667,47.12270500459802,20.45064419949106,36.74324718914816
0.37055950148328,70,19.29482652067858,46.13008956236585,20.82647574301632,35.8839069188685
0.37055950148328,80,19.26513027654588,45.10271677220337,21.22800251490047,35.01174045132633
0.37055950148328,90,19.2306134744085,44.07500685405881,21.66868422977705,34.22743839059637
0.37055950148328,100,19.19195558689865,43.07541565751546,22.06571642849712,33.33112847241969
0.37055950148328,110,19.15029427860607,42.13364121990784,22.43878325213718,32.45437647583637
0.37055950148328,120,19.10670245274208,41.26644203693443,22.77773006045625,31.62976080101105
0.37055950148328,130,19.06232917719089,40.48864410466648,23.06084174785616,30.83137383975453
0.37055950148328,140,19.01871819197734,39.8163984997791,23.28323678883801,30.09634869041111
0.37055950148328,150,18.97758084126708,39.26249119554277,23.45165809732685,29.50699873027319
0.37055950148328,160,18.94031947188836,38.8334876422882,23.5611910946469,29.08183861081882
0.37055950148328,170,18.90828971369234,38.53540312591745,23.60215914256384,28.80139620043522
0.37055950148328,180,18.88288499259252,38.37419319797831,23.56971865753154,28.65319072728584
0.37055950148328,190,18.86516938057043,38.35408496088455,23.46530009151533,28.64174165119009
0.37055950148328,200,18.85598390525147,38.47802280942793,23.29311312785716,28.77047687000012
