r,theta,a_BEM,phi_BEM,phi_BEM,a_SVEN,phi_SVEN
0.37055950148328,50,-0.24106425415629018,37.37003193394155,53.46808056372704,-0.09615093224473092,43.01120884774893
0.37055950148328,60,-0.22497994618497397,36.45010168432746,52.54815031411295,-0.09655259691981999,42.1686924987617
0.37055950148328,70,-0.20702265860669877,35.45748624209529,51.55553487188079,-0.09808805331789228,41.30935222848204
0.37055950148328,80,-0.18781705194507303,34.43011345193282,50.52816208171831,-0.09974280433491312,40.437185760939876
0.37055950148328,90,-0.16798496564355814,33.40240353378826,49.50045216357375,-0.10443638942535594,39.65288370020991
0.37055950148328,100,-0.14809233407304823,32.40281233724491,48.50086096703039,-0.10330864047778032,38.756573782033236
0.37055950148328,110,-0.1287869463881397,31.46103789963729,47.55908652942277,-0.10044536274532989,37.87982178544991
0.37055950148328,120,-0.1105017575627778,30.59383871666388,46.69188734644936,-0.09628605616359032,37.05520611062459
0.37055950148328,130,-0.09364389724706257,29.81604078439593,45.91408941418141,-0.08932200597945861,36.25681914936807
0.37055950148328,140,-0.07866688218880635,29.14379517950855,45.24184380929403,-0.08049948750636204,35.52179400002465
0.37055950148328,150,-0.06596560770472104,28.58988787527222,44.687936505057706,-0.07257656264925116,34.93244403988673
0.37055950148328,160,-0.05578987974327321,28.16088432201765,44.25893295180313,-0.06610814534602572,34.507283920432364
0.37055950148328,170,-0.04836297423825364,27.86279980564689,43.96084843543238,-0.06034543791316804,34.226841510048764
0.37055950148328,180,-0.04389568389138265,27.70158987770776,43.79963850749324,-0.05485823188897432,34.07863603689938
0.37055950148328,190,-0.04253457047447218,27.681481640614,43.77953027039948,-0.04987477850145061,34.06718696080363
0.37055950148328,200,-0.044376684834784186,27.80541948915738,43.90346811894286,-0.04563103335025298,34.19592217961366
0.37055950148328,210,-0.04943935014301104,28.0741806296703,44.17222925945578,-0.04226056819789137,34.464064686354995
0.37055950148328,220,-0.05770368809302817,28.48785146400133,44.58590009378681,-0.03963034079718941,34.86211178412216
0.37055950148328,230,-0.06909315769364244,29.04516192066885,45.14321055045434,-0.03827058931301419,35.397498903619834
0.37055950148328,240,-0.0833213125407688,29.73672339036733,45.83477202015281,-0.040614099984653595,36.13049943365221
0.37055950148328,250,-0.09998112258501357,30.54801599933066,46.64606462911615,-0.04504179699993127,37.00454932811089
0.37055950148328,260,-0.11868221864359518,31.46518266047355,47.56323129025903,-0.04900503964950076,37.931083170025765
0.37055950148328,270,-0.13897174824171454,32.47149529291333,48.56954392269883,-0.05293026889731167,38.90324180927355
0.37055950148328,280,-0.16009185850327579,33.53441162708314,49.632460256868626,-0.05730779922821605,39.913041408097484
0.37055950148328,290,-0.1813681541762866,34.62279701276224,50.72084564254774,-0.061691988070862624,40.92045440248529
0.37055950148328,300,-0.20204164513907208,35.69852549442613,51.79657412421162,-0.06491409673622961,41.86044278642626
0.37055950148328,310,-0.22134435470031,36.71957608307795,52.817624712863434,-0.0674517151826386,42.71457292687581
0.37055950148328,320,-0.2385821512542463,37.64354770744276,53.741596337228245,-0.06957489978979625,43.45864352491923
0.37055950148328,330,-0.2531436650628405,38.42981231452875,54.527860944314234,-0.07330306086009553,44.121910312166875
0.37055950148328,340,-0.2645134492527035,39.04110606572621,55.13915469551169,-0.07758687988033497,44.646313595767644
0.37055950148328,350,-0.2723222518544559,39.44851481780113,55.54656344758661,-0.08198583943638482,44.997475705384886
0.4215497914219199,0,-0.39181826538791964,32.96810859379794,58.92464264881372,0.17915511931668116,32.0088574222137
0.4215497914219199,10,-0.3931863818735304,32.98304741528304,58.93958147029881,0.176101975929559,31.9904490256554
0.4215497914219199,20,-0.390765227228131,32.79055006353504,58.74708411855082,0.17398749700386196,31.805136369692086
0.4215497914219199,30,-0.38469039775456504,32.40374622484154,58.36028027985733,0.17334191495564188,31.447341208077027
